4:12:13 PM 01-09-2019
ORBIT Version: 0.1.98
Username:     Med X Stream
Computer:     DRSHD-0710-041C
Filename:     D:\Projects\Virtek Vision\7169005365 LPS-7\02_PLCE_230Vac50Hz_L2
Spectrum Analyzer:          RSESL6          Datapoints:                500 
<BEGIN LIMIT FILE: C:\Program Files\Orbit\Limits\Cispr 11\CISPR11_CE_ClassA_LISN.txt>
2
A m p l i t u d e  ( d B u V )
10
30
10
23
1
factor file # name
CISPR 11 Class A - Quasi-Peak
220
150
0,0,255
Blank1
4
0.15
79
0.5
79
0.5
73
30
73
CISPR 11 Class A - Average
220
220
0,0,127
Blank1
4
0.15
66
0.5
66
0.5
60
30
60
AUTOFACTOR Atten 10dB
AUTOFACTOR Cable 276 PLCE - 3m
AUTOFACTOR LISN 303 - L2
<END LIMIT FILE>
Frequency,Raw Reading,Atten 10dB Factor,Cable 276 PLCE - 3m Factor,LISN 303 - L2 Factor,Level
2.87512, 17.2075 , 10 , 0.1 , 0.02 ,27.3275
2.87844, 18.1046 , 10 , 0.1 , 0.02 ,28.2246
2.88176, 18.0409 , 10 , 0.1 , 0.02 ,28.1609
2.88509, 15.7697 , 10 , 0.1 , 0.02 ,25.8897
2.88841, 15.4803 , 10 , 0.1 , 0.02 ,25.6003
2.89173, 17.0061 , 10 , 0.1 , 0.02 ,27.1261
2.89506, 16.9505 , 10 , 0.1 , 0.02 ,27.0705
2.89838, 17.1367 , 10 , 0.1 , 0.02 ,27.2567
2.9017, 16.6426 , 10 , 0.1 , 0.02 ,26.7626
2.90503, 15.6501 , 10 , 0.1 , 0.02 ,25.7701
2.90835, 15.2773 , 10 , 0.1 , 0.02 ,25.3973
2.91167, 15.4017 , 10 , 0.1 , 0.02 ,25.5217
2.915, 15.5648 , 10 , 0.1 , 0.02 ,25.6848
2.91832, 15.4742 , 10 , 0.1 , 0.02 ,25.5942
2.92164, 15.3637 , 10 , 0.1 , 0.02 ,25.4837
2.92497, 15.1058 , 10 , 0.1 , 0.02 ,25.2258
2.92829, 16.9591 , 10 , 0.1 , 0.02 ,27.0791
2.93161, 17.2321 , 10 , 0.1 , 0.02 ,27.3521
2.93494, 16.9756 , 10 , 0.1 , 0.02 ,27.0956
2.93826, 16.5076 , 10 , 0.1 , 0.02 ,26.6276
2.94158, 17.1766 , 10 , 0.1 , 0.02 ,27.2966
2.94491, 17.5432 , 10 , 0.1 , 0.02 ,27.6632
2.94823, 17.2997 , 10 , 0.1 , 0.02 ,27.4197
2.95155, 16.1692 , 10 , 0.1 , 0.02 ,26.2892
2.95488, 16.5251 , 10 , 0.1 , 0.02 ,26.6451
2.9582, 16.0461 , 10 , 0.1 , 0.02 ,26.1661
2.96152, 16.4543 , 10 , 0.1 , 0.02 ,26.5743
2.96485, 16.7483 , 10 , 0.1 , 0.02 ,26.8683
2.96817, 16.18 , 10 , 0.1 , 0.02 ,26.3
2.97149, 15.364 , 10 , 0.1 , 0.02 ,25.484
2.97482, 15.6613 , 10 , 0.1 , 0.02 ,25.7813
2.97814, 16.0597 , 10 , 0.1 , 0.02 ,26.1797
2.98146, 16.8212 , 10 , 0.1 , 0.02 ,26.9412
2.98479, 17.1677 , 10 , 0.1 , 0.02 ,27.2877
2.98811, 16.3964 , 10 , 0.1 , 0.02 ,26.5164
2.99143, 16.9613 , 10 , 0.1 , 0.02 ,27.0813
2.99476, 16.8368 , 10 , 0.1 , 0.02 ,26.9568
2.99808, 16.6932 , 10 , 0.1 , 0.02 ,26.8132
3.0014, 16.767 , 10 , 0.1 , 0.02 ,26.887
3.00473, 17.5985 , 10 , 0.1 , 0.02 ,27.7185
3.00805, 17.3019 , 10 , 0.1 , 0.02 ,27.4219
3.01137, 17.5721 , 10 , 0.1 , 0.02 ,27.6921
3.0147, 17.659 , 10 , 0.1 , 0.02 ,27.779
3.01802, 17.8706 , 10 , 0.1 , 0.02 ,27.9906
3.02134, 16.6731 , 10 , 0.1 , 0.02 ,26.7931
3.02467, 18.1529 , 10 , 0.1 , 0.02 ,28.2729
3.02799, 18.1693 , 10 , 0.1 , 0.02 ,28.2893
3.03131, 16.5027 , 10 , 0.1 , 0.02 ,26.6227
3.03464, 16.1768 , 10 , 0.1 , 0.02 ,26.2968
3.03796, 16.2094 , 10 , 0.1 , 0.02 ,26.3294
3.04128, 24.7596 , 10 , 0.1 , 0.02 ,34.8796
3.04461, 24.8906 , 10 , 0.1 , 0.0202 ,35.0108
3.04793, 21.2684 , 10 , 0.1 , 0.0215 ,31.3899
3.05125, 20.9354 , 10 , 0.1 , 0.0227 ,31.0581
3.05458, 22.2735 , 10 , 0.1 , 0.0239 ,32.3974
3.0579, 21.7769 , 10 , 0.1 , 0.0251 ,31.902
3.06122, 19.4224 , 10 , 0.1 , 0.0264 ,29.5488
3.06455, 22.1202 , 10 , 0.1 , 0.0276 ,32.2478
3.06787, 22.0318 , 10 , 0.1 , 0.0288 ,32.1606
3.07119, 21.1278 , 10 , 0.1 , 0.03 ,31.2578
3.07452, 20.9654 , 10 , 0.1 , 0.03 ,31.0954
3.07784, 21.745 , 10 , 0.1 , 0.03 ,31.875
3.08116, 21.4765 , 10 , 0.1 , 0.03 ,31.6065
3.08449, 20.9228 , 10 , 0.1 , 0.03 ,31.0528
3.08781, 20.8018 , 10 , 0.1 , 0.03 ,30.9318
3.09113, 23.5569 , 10 , 0.1 , 0.03 ,33.6869
3.09446, 23.0097 , 10 , 0.1 , 0.03 ,33.1397
3.09778, 21.7962 , 10 , 0.1 , 0.03 ,31.9262
3.1011, 20.8328 , 10 , 0.1 , 0.03 ,30.9628
3.10443, 21.257 , 10 , 0.1 , 0.03 ,31.387
3.10775, 21.4044 , 10 , 0.1 , 0.03 ,31.5344
3.11107, 21.2078 , 10 , 0.1 , 0.03 ,31.3378
3.1144, 21.2132 , 10 , 0.1 , 0.03 ,31.3432
3.11772, 21.231 , 10 , 0.1 , 0.03 ,31.361
3.12104, 21.2103 , 10 , 0.1 , 0.03 ,31.3403
3.12437, 20.582 , 10 , 0.1 , 0.03 ,30.712
3.12769, 22.0744 , 10 , 0.1 , 0.03 ,32.2044
3.13101, 22.3915 , 10 , 0.1 , 0.03 ,32.5215
3.13434, 24.7724 , 10 , 0.1 , 0.03 ,34.9024
3.13766, 24.4323 , 10 , 0.1 , 0.03 ,34.5623
3.14098, 22.3413 , 10 , 0.1 , 0.03 ,32.4713
3.14431, 21.6341 , 10 , 0.1 , 0.03 ,31.7641
3.14763, 21.5893 , 10 , 0.1 , 0.03 ,31.7193
3.15095, 21.5773 , 10 , 0.1 , 0.03 ,31.7073
3.15428, 21.8571 , 10 , 0.1 , 0.03 ,31.9871
3.1576, 21.7784 , 10 , 0.1 , 0.03 ,31.9084
3.16092, 20.0098 , 10 , 0.1 , 0.03 ,30.1398
3.16425, 20.4042 , 10 , 0.1 , 0.03 ,30.5342
3.16757, 21.6051 , 10 , 0.1 , 0.03 ,31.7351
3.17089, 21.2626 , 10 , 0.1 , 0.03 ,31.3926
3.17422, 20.221 , 10 , 0.1 , 0.03 ,30.351
3.17754, 21.681 , 10 , 0.1 , 0.03 ,31.811
3.18086, 22.1593 , 10 , 0.1 , 0.03 ,32.2893
3.18419, 20.5627 , 10 , 0.1 , 0.03 ,30.6927
3.18751, 20.4732 , 10 , 0.1 , 0.03 ,30.6032
3.19083, 20.6588 , 10 , 0.1 , 0.03 ,30.7888
3.19415, 20.6686 , 10 , 0.1 , 0.03 ,30.7986
3.19748, 22.2092 , 10 , 0.1 , 0.03 ,32.3392
3.2008, 21.2086 , 10 , 0.1 , 0.03 ,31.3386
3.20412, 21.3263 , 10 , 0.1 , 0.03 ,31.4563
3.20745, 21.661 , 10 , 0.1 , 0.0291 ,31.7901
3.21077, 20.0791 , 10 , 0.1 , 0.0282 ,30.2073
3.21409, 18.7132 , 10 , 0.1 , 0.0274 ,28.8406
3.21742, 19.4018 , 10 , 0.1 , 0.0265 ,29.5283
3.22074, 20.5808 , 10 , 0.1 , 0.0256 ,30.7064
3.22406, 21.5992 , 10 , 0.1 , 0.0247 ,31.7239
3.22739, 22.1364 , 10 , 0.1 , 0.0238 ,32.2602
3.23071, 19.845 , 10 , 0.1 , 0.0229 ,29.9679
3.23403, 21.8607 , 10 , 0.1 , 0.022 ,31.9827
3.23736, 21.8796 , 10 , 0.1 , 0.0211 ,32.0007
3.24068, 20.712 , 10 , 0.1 , 0.0202 ,30.8322
3.244, 20.7011 , 10 , 0.1 , 0.02 ,30.8211
3.24733, 21.409 , 10 , 0.1 , 0.02 ,31.529
3.25065, 21.3706 , 10 , 0.1 , 0.02 ,31.4906
3.25397, 20.205 , 10 , 0.1 , 0.02 ,30.325
3.2573, 19.6241 , 10 , 0.1 , 0.02 ,29.7441
3.26062, 21.8282 , 10 , 0.1 , 0.02 ,31.9482
3.26394, 21.8577 , 10 , 0.1 , 0.02 ,31.9777
3.26727, 22.3254 , 10 , 0.1 , 0.02 ,32.4454
3.27059, 21.7681 , 10 , 0.1 , 0.02 ,31.8881
3.27391, 19.4125 , 10 , 0.1 , 0.02 ,29.5325
3.27724, 19.0846 , 10 , 0.1 , 0.02 ,29.2046
3.28056, 19.1831 , 10 , 0.1 , 0.0204 ,29.3035
3.28388, 21.4676 , 10 , 0.1 , 0.0213 ,31.5889
3.28721, 21.3433 , 10 , 0.1 , 0.0222 ,31.4655
3.29053, 20.0921 , 10 , 0.1 , 0.0231 ,30.2152
3.29385, 21.8485 , 10 , 0.1 , 0.024 ,31.9725
3.29718, 21.4398 , 10 , 0.1 , 0.0249 ,31.5647
3.3005, 21.5095 , 10 , 0.1 , 0.0258 ,31.6353
3.30382, 20.5808 , 10 , 0.1 , 0.0267 ,30.7075
3.30715, 20.323 , 10 , 0.1 , 0.0276 ,30.4506
3.31047, 20.8542 , 10 , 0.1 , 0.0285 ,30.9827
3.31379, 20.5809 , 10 , 0.1 , 0.0294 ,30.7103
3.31712, 20.3894 , 10 , 0.1 , 0.0298 ,30.5192
3.32044, 21.7549 , 10 , 0.1 , 0.0289 ,31.8838
3.32376, 20.4729 , 10 , 0.1 , 0.028 ,30.6009
3.32709, 20.4599 , 10 , 0.1 , 0.0271 ,30.587
3.33041, 20.8469 , 10 , 0.1 , 0.0262 ,30.9731
3.33373, 20.8711 , 10 , 0.1 , 0.0253 ,30.9964
3.33706, 20.3055 , 10 , 0.1 , 0.0244 ,30.4299
3.34038, 21.8173 , 10 , 0.1 , 0.0235 ,31.9408
3.3437, 21.7927 , 10 , 0.1 , 0.0226 ,31.9153
3.34703, 21.878 , 10 , 0.1 , 0.0218 ,31.9998
3.35035, 20.5308 , 10 , 0.1 , 0.0209 ,30.6517
3.35367, 20.6563 , 10 , 0.1 , 0.02 ,30.7763
3.357, 20.863 , 10 , 0.1 , 0.02 ,30.983
3.36032, 21.505 , 10 , 0.1 , 0.02 ,31.625
3.36364, 21.2877 , 10 , 0.1 , 0.02 ,31.4077
3.36697, 19.2164 , 10 , 0.1 , 0.02 ,29.3364
3.37029, 21.6381 , 10 , 0.1 , 0.02 ,31.7581
3.37361, 21.7462 , 10 , 0.1 , 0.02 ,31.8662
3.37694, 19.1433 , 10 , 0.1 , 0.02 ,29.2633
3.38026, 19.9496 , 10 , 0.1 , 0.02 ,30.0696
3.38358, 21.8363 , 10 , 0.1 , 0.02 ,31.9563
3.38691, 23.7225 , 10 , 0.1 , 0.02 ,33.8425
3.39023, 23.071 , 10 , 0.1 , 0.02 ,33.191
3.39355, 18.9511 , 10 , 0.1 , 0.0207 ,29.0718
3.39688, 19.7387 , 10 , 0.1 , 0.0216 ,29.8603
3.4002, 22.4019 , 10 , 0.1 , 0.0225 ,32.5244
3.40352, 20.9363 , 10 , 0.1 , 0.0234 ,31.0597
3.40685, 24.8706 , 10 , 0.1 , 0.0243 ,34.9949
3.41017, 25.2189 , 10 , 0.1 , 0.0252 ,35.3441
3.41349, 24.8552 , 10 , 0.1 , 0.0261 ,34.9813
3.41682, 22.6669 , 10 , 0.1 , 0.0269 ,32.7938
3.42014, 21.1188 , 10 , 0.1 , 0.0278 ,31.2466
3.42346, 21.2036 , 10 , 0.1 , 0.0287 ,31.3323
3.42679, 19.8983 , 10 , 0.1 , 0.0296 ,30.0279
3.43011, 20.4657 , 10 , 0.1 , 0.03 ,30.5957
3.43343, 21.36 , 10 , 0.1 , 0.03 ,31.49
3.43676, 19.8625 , 10 , 0.1 , 0.03 ,29.9925
3.44008, 20.0946 , 10 , 0.1 , 0.03 ,30.2246
3.4434, 19.6198 , 10 , 0.1 , 0.03 ,29.7498
3.44673, 19.6726 , 10 , 0.1 , 0.03 ,29.8026
3.45005, 19.3886 , 10 , 0.1 , 0.03 ,29.5186
3.45337, 18.2751 , 10 , 0.1 , 0.03 ,28.4051
3.4567, 18.4897 , 10 , 0.1 , 0.03 ,28.6197
3.46002, 20.5808 , 10 , 0.1 , 0.03 ,30.7108
3.46334, 20.7414 , 10 , 0.1 , 0.03 ,30.8714
3.46667, 19.4686 , 10 , 0.1 , 0.03 ,29.5986
3.46667, 22.5521 , 10 , 0.1 , 0.03 ,32.6821
3.46999, 22.9614 , 10 , 0.1 , 0.03 ,33.0914
3.47331, 21.3701 , 10 , 0.1 , 0.03 ,31.5001
3.47664, 19.4886 , 10 , 0.1 , 0.03 ,29.6186
3.47996, 19.639 , 10 , 0.1 , 0.03 ,29.769
3.48328, 20.4593 , 10 , 0.1 , 0.03 ,30.5893
3.48661, 21.092 , 10 , 0.1 , 0.03 ,31.222
3.48993, 20.496 , 10 , 0.1 , 0.03 ,30.626
3.49325, 19.9471 , 10 , 0.1 , 0.03 ,30.0771
3.49658, 20.5258 , 10 , 0.1 , 0.03 ,30.6558
3.4999, 19.5605 , 10 , 0.1 , 0.03 ,29.6905
3.50322, 19.6476 , 10 , 0.1 , 0.03 ,29.7776
3.50655, 19.6567 , 10 , 0.1 , 0.03 ,29.7867
3.50987, 21.0238 , 10 , 0.1 , 0.03 ,31.1538
3.51319, 21.1018 , 10 , 0.1 , 0.03 ,31.2318
3.51652, 22.0845 , 10 , 0.1 , 0.03 ,32.2145
3.51984, 22.0978 , 10 , 0.1 , 0.03 ,32.2278
3.52316, 20.6878 , 10 , 0.1 , 0.03 ,30.8178
3.52649, 21.4545 , 10 , 0.1 , 0.03 ,31.5845
3.52981, 21.3488 , 10 , 0.1 , 0.03 ,31.4788
3.53313, 21.3859 , 10 , 0.1 , 0.03 ,31.5159
3.53646, 21.8019 , 10 , 0.1 , 0.03 ,31.9319
3.53978, 21.3079 , 10 , 0.1 , 0.0292 ,31.4371
3.5431, 20.0742 , 10 , 0.1 , 0.0283 ,30.2025
3.54643, 19.0522 , 10 , 0.1 , 0.0274 ,29.1796
3.54975, 19.1479 , 10 , 0.1 , 0.0265 ,29.2744
3.55307, 19.2401 , 10 , 0.1 , 0.0257 ,29.3658
3.5564, 19.8786 , 10 , 0.1 , 0.0248 ,30.0034
3.55972, 20.6333 , 10 , 0.1 , 0.0239 ,30.7572
3.56304, 21.1038 , 10 , 0.1 , 0.023 ,31.2268
3.56637, 21.0315 , 10 , 0.1 , 0.0221 ,31.1536
3.56969, 22.4475 , 10 , 0.1 , 0.0212 ,32.5687
3.57301, 22.1831 , 10 , 0.1 , 0.0203 ,32.3034
3.57634, 21.8789 , 10 , 0.1 , 0.0206 ,31.9995
3.57966, 21.426 , 10 , 0.1 , 0.0215 ,31.5475
3.58298, 20.0969 , 10 , 0.1 , 0.0224 ,30.2193
3.58631, 24.2718 , 10 , 0.1 , 0.0232 ,34.395
3.58963, 24.6083 , 10 , 0.1 , 0.0241 ,34.7324
3.59295, 19.5076 , 10 , 0.1 , 0.025 ,29.6326
3.59628, 19.0596 , 10 , 0.1 , 0.0259 ,29.1855
3.5996, 19.9812 , 10 , 0.1 , 0.0268 ,30.108
3.60292, 19.2329 , 10 , 0.1 , 0.0277 ,29.3606
3.60625, 19.6414 , 10 , 0.1 , 0.0286 ,29.77
3.60957, 20.4886 , 10 , 0.1 , 0.0295 ,30.6181
3.61289, 20.2449 , 10 , 0.1 , 0.03 ,30.3749
3.61622, 21.0147 , 10 , 0.1 , 0.03 ,31.1447
3.61954, 20.9834 , 10 , 0.1 , 0.03 ,31.1134
3.62286, 19.0077 , 10 , 0.1 , 0.03 ,29.1377
3.62619, 19.6392 , 10 , 0.1 , 0.03 ,29.7692
3.62951, 19.9249 , 10 , 0.1 , 0.03 ,30.0549
3.63283, 19.7128 , 10 , 0.1 , 0.03 ,29.8428
3.63616, 19.014 , 10 , 0.1 , 0.03 ,29.144
3.63948, 20.3184 , 10 , 0.1 , 0.03 ,30.4484
3.6428, 20.3316 , 10 , 0.1 , 0.03 ,30.4616
3.64613, 19.0786 , 10 , 0.1 , 0.03 ,29.2086
3.64945, 19.6601 , 10 , 0.1 , 0.03 ,29.7901
3.65277, 19.902 , 10 , 0.1 , 0.03 ,30.032
3.6561, 19.6621 , 10 , 0.1 , 0.03 ,29.7921
3.65942, 19.7887 , 10 , 0.1 , 0.03 ,29.9187
3.66274, 20.1872 , 10 , 0.1 , 0.03 ,30.3172
3.66607, 20.0974 , 10 , 0.1 , 0.03 ,30.2274
3.66939, 21.1013 , 10 , 0.1 , 0.03 ,31.2313
3.67271, 19.9153 , 10 , 0.1 , 0.03 ,30.0453
3.67604, 19.1068 , 10 , 0.1 , 0.03 ,29.2368
3.67936, 19.8403 , 10 , 0.1 , 0.03 ,29.9703
3.68268, 20.0849 , 10 , 0.1 , 0.03 ,30.2149
3.68601, 20.1593 , 10 , 0.1 , 0.03 ,30.2893
3.68933, 20.6698 , 10 , 0.1 , 0.0292 ,30.799
3.69265, 24.0098 , 10 , 0.1 , 0.0283 ,34.1381
3.69598, 23.3667 , 10 , 0.1 , 0.0274 ,33.4941
3.6993, 19.0913 , 10 , 0.1 , 0.0265 ,29.2178
3.70262, 18.8605 , 10 , 0.1 , 0.0256 ,28.9861
3.70595, 18.9858 , 10 , 0.1 , 0.0247 ,29.1105
3.70927, 18.9967 , 10 , 0.1 , 0.0238 ,29.1205
3.71259, 19.1132 , 10 , 0.1 , 0.0229 ,29.2361
3.71592, 19.1081 , 10 , 0.1 , 0.022 ,29.2301
3.71924, 18.5586 , 10 , 0.1 , 0.0211 ,28.6797
3.72256, 22.3752 , 10 , 0.1 , 0.0203 ,32.4955
3.72589, 22.419 , 10 , 0.1 , 0.0206 ,32.5396
3.72921, 20.3219 , 10 , 0.1 , 0.0215 ,30.4434
3.73253, 25.6196 , 10 , 0.1 , 0.0224 ,35.742
3.73586, 25.6158 , 10 , 0.1 , 0.0233 ,35.7391
3.73918, 20.1114 , 10 , 0.1 , 0.0242 ,30.2356
3.7425, 21.5252 , 10 , 0.1 , 0.0251 ,31.6503
3.74582, 20.9952 , 10 , 0.1 , 0.026 ,31.1212
3.74915, 20.2177 , 10 , 0.1 , 0.0269 ,30.3446
3.75247, 19.8171 , 10 , 0.1 , 0.0277 ,29.9448
3.75579, 20.9167 , 10 , 0.1 , 0.0286 ,31.0453
3.75912, 21.6761 , 10 , 0.1 , 0.0295 ,31.8056
3.76244, 19.4556 , 10 , 0.1 , 0.0296 ,29.5852
3.76576, 19.4301 , 10 , 0.1 , 0.0287 ,29.5588
3.76909, 19.3485 , 10 , 0.1 , 0.0278 ,29.4763
3.77241, 20.7823 , 10 , 0.1 , 0.0269 ,30.9092
3.77573, 20.9981 , 10 , 0.1 , 0.026 ,31.1241
3.77906, 19.8123 , 10 , 0.1 , 0.0251 ,29.9374
3.78238, 18.5812 , 10 , 0.1 , 0.0242 ,28.7054
3.7857, 18.5967 , 10 , 0.1 , 0.0233 ,28.72
3.78903, 18.9079 , 10 , 0.1 , 0.0225 ,29.0304
3.79235, 19.6015 , 10 , 0.1 , 0.0216 ,29.7231
3.79567, 19.5456 , 10 , 0.1 , 0.0207 ,29.6663
3.799, 19.5067 , 10 , 0.1 , 0.0202 ,29.6269
3.80232, 23.96 , 10 , 0.1 , 0.0211 ,34.0811
3.80564, 23.9574 , 10 , 0.1 , 0.022 ,34.0794
3.80897, 19.4223 , 10 , 0.1 , 0.0229 ,29.5452
3.81229, 19.5094 , 10 , 0.1 , 0.0238 ,29.6332
3.81561, 20.1395 , 10 , 0.1 , 0.0247 ,30.2642
3.81894, 18.2799 , 10 , 0.1 , 0.0256 ,28.4055
3.82226, 19.1542 , 10 , 0.1 , 0.0264 ,29.2806
3.82558, 19.6683 , 10 , 0.1 , 0.0273 ,29.7956
3.82891, 17.968 , 10 , 0.1 , 0.0282 ,28.0962
3.83223, 20.9163 , 10 , 0.1 , 0.0291 ,31.0454
3.83555, 21.448 , 10 , 0.1 , 0.03 ,31.578
3.83888, 18.8916 , 10 , 0.1 , 0.03 ,29.0216
3.8422, 19.8598 , 10 , 0.1 , 0.03 ,29.9898
3.84552, 21.234 , 10 , 0.1 , 0.03 ,31.364
3.84885, 20.6042 , 10 , 0.1 , 0.03 ,30.7342
3.85217, 20.8456 , 10 , 0.1 , 0.03 ,30.9756
3.85549, 20.5131 , 10 , 0.1 , 0.03 ,30.6431
3.85882, 19.6476 , 10 , 0.1 , 0.03 ,29.7776
3.86214, 20.3384 , 10 , 0.1 , 0.03 ,30.4684
3.86546, 22.4142 , 10 , 0.1 , 0.03 ,32.5442
3.86879, 22.2367 , 10 , 0.1 , 0.03 ,32.3667
3.87211, 18.09 , 10 , 0.1 , 0.03 ,28.22
3.87543, 18.508 , 10 , 0.1 , 0.03 ,28.638
3.87876, 19.0901 , 10 , 0.1 , 0.03 ,29.2201
3.88208, 19.14 , 10 , 0.1 , 0.03 ,29.27
3.8854, 19.4603 , 10 , 0.1 , 0.03 ,29.5903
3.88873, 19.6128 , 10 , 0.1 , 0.03 ,29.7428
3.89205, 19.0679 , 10 , 0.1 , 0.03 ,29.1979
3.89537, 18.7096 , 10 , 0.1 , 0.03 ,28.8396
3.8987, 18.9545 , 10 , 0.1 , 0.03 ,29.0845
3.90202, 19.6402 , 10 , 0.1 , 0.03 ,29.7702
3.90534, 19.902 , 10 , 0.1 , 0.03 ,30.032
3.90867, 20.1626 , 10 , 0.1 , 0.03 ,30.2926
3.91199, 19.8908 , 10 , 0.1 , 0.03 ,30.0208
3.91531, 18.91 , 10 , 0.1 , 0.03 ,29.04
3.91864, 19.165 , 10 , 0.1 , 0.03 ,29.295
3.92196, 20.1911 , 10 , 0.1 , 0.03 ,30.3211
3.92528, 20.2121 , 10 , 0.1 , 0.03 ,30.3421
3.92861, 17.6092 , 10 , 0.1 , 0.03 ,27.7392
3.93193, 18.8266 , 10 , 0.1 , 0.03 ,28.9566
3.93525, 19.9063 , 10 , 0.1 , 0.03 ,30.0363
3.93858, 20.2095 , 10 , 0.1 , 0.03 ,30.3395
3.9419, 21.2799 , 10 , 0.1 , 0.03 ,31.4099
3.94522, 20.9883 , 10 , 0.1 , 0.03 ,31.1183
3.94855, 20.6959 , 10 , 0.1 , 0.03 ,30.8259
3.95187, 19.0212 , 10 , 0.1 , 0.03 ,29.1512
3.95519, 19.6599 , 10 , 0.1 , 0.03 ,29.7899
3.95852, 19.6077 , 10 , 0.1 , 0.03 ,29.7377
3.96184, 19.1879 , 10 , 0.1 , 0.03 ,29.3179
3.96516, 21.9375 , 10 , 0.1 , 0.03 ,32.0675
3.96849, 23.1621 , 10 , 0.1 , 0.03 ,33.2921
3.97181, 20.728 , 10 , 0.1 , 0.03 ,30.858
3.97513, 19.2268 , 10 , 0.1 , 0.03 ,29.3568
3.97846, 20.1133 , 10 , 0.1 , 0.03 ,30.2433
3.98178, 19.3784 , 10 , 0.1 , 0.03 ,29.5084
3.9851, 19.5209 , 10 , 0.1 , 0.03 ,29.6509
3.98843, 18.2843 , 10 , 0.1 , 0.03 ,28.4143
3.99175, 20.4116 , 10 , 0.1 , 0.03 ,30.5416
3.99507, 20.4113 , 10 , 0.1 , 0.03 ,30.5413
3.9984, 19.7626 , 10 , 0.1 , 0.03 ,29.8926
4.00172, 19.8887 , 10 , 0.1 , 0.03 ,30.0187
4.00504, 20.003 , 10 , 0.1 , 0.03 ,30.133
4.00837, 18.6832 , 10 , 0.1 , 0.03 ,28.8132
4.01169, 18.1794 , 10 , 0.1 , 0.03 ,28.3094
4.01501, 20.7825 , 10 , 0.1 , 0.03 ,30.9125
4.01834, 21.0605 , 10 , 0.1 , 0.03 ,31.1905
4.02166, 22.1256 , 10 , 0.1 , 0.03 ,32.2556
4.02498, 22.4469 , 10 , 0.1 , 0.03 ,32.5769
4.02831, 18.8167 , 10 , 0.1 , 0.03 ,28.9467
4.03163, 18.6449 , 10 , 0.1 , 0.03 ,28.7749
4.03495, 19.9398 , 10 , 0.1 , 0.03 ,30.0698
4.03828, 20.673 , 10 , 0.1 , 0.03 ,30.803
4.0416, 18.3505 , 10 , 0.1 , 0.03 ,28.4805
4.04492, 19.0214 , 10 , 0.1 , 0.03 ,29.1514
4.04825, 18.4885 , 10 , 0.1 , 0.03 ,28.6185
4.05157, 18.6075 , 10 , 0.1 , 0.03 ,28.7375
4.05489, 18.3351 , 10 , 0.1 , 0.03 ,28.4651
4.05822, 17.8537 , 10 , 0.1 , 0.03 ,27.9837
4.06154, 18.1911 , 10 , 0.1 , 0.03 ,28.3211
4.06486, 18.3958 , 10 , 0.1 , 0.03 ,28.5258
4.06819, 20.7706 , 10 , 0.1 , 0.03 ,30.9006
4.07151, 23.4753 , 10 , 0.1 , 0.03 ,33.6053
4.07483, 22.8788 , 10 , 0.1 , 0.03 ,33.0088
4.07816, 19.1193 , 10 , 0.1 , 0.03 ,29.2493
4.08148, 19.2225 , 10 , 0.1 , 0.03 ,29.3525
4.0848, 18.444 , 10 , 0.1 , 0.03 ,28.574
4.08813, 20.5964 , 10 , 0.1 , 0.03 ,30.7264
4.09145, 19.2327 , 10 , 0.1 , 0.03 ,29.3627
4.09477, 19.4757 , 10 , 0.1 , 0.03 ,29.6057
4.0981, 19.8515 , 10 , 0.1 , 0.03 ,29.9815
4.10142, 18.8339 , 10 , 0.1 , 0.03 ,28.9639
4.10474, 19.489 , 10 , 0.1 , 0.03 ,29.619
4.10807, 19.3947 , 10 , 0.1 , 0.03 ,29.5247
4.11139, 18.8812 , 10 , 0.1 , 0.03 ,29.0112
4.11471, 18.5309 , 10 , 0.1 , 0.03 ,28.6609
4.11804, 18.0584 , 10 , 0.1 , 0.03 ,28.1884
4.12136, 20.1802 , 10 , 0.1 , 0.03 ,30.3102
4.12468, 20.0944 , 10 , 0.1 , 0.03 ,30.2244
4.12801, 18.4414 , 10 , 0.1 , 0.03 ,28.5714
4.13133, 18.7808 , 10 , 0.1 , 0.03 ,28.9108
4.13465, 18.8063 , 10 , 0.1 , 0.03 ,28.9363
4.13798, 18.2488 , 10 , 0.1 , 0.03 ,28.3788
4.1413, 17.8988 , 10 , 0.1 , 0.03 ,28.0288
4.14462, 18.8718 , 10 , 0.1 , 0.03 ,29.0018
4.14795, 19.2318 , 10 , 0.1 , 0.03 ,29.3618
4.15127, 19.252 , 10 , 0.1 , 0.03 ,29.382
4.15459, 21.2203 , 10 , 0.1 , 0.03 ,31.3503
4.15792, 20.3004 , 10 , 0.1 , 0.03 ,30.4304
4.16124, 19.2882 , 10 , 0.1 , 0.03 ,29.4182
4.16456, 21.621 , 10 , 0.1 , 0.03 ,31.751
4.16789, 22.1905 , 10 , 0.1 , 0.03 ,32.3205
4.17121, 21.0295 , 10 , 0.1 , 0.03 ,31.1595
4.17453, 20.818 , 10 , 0.1 , 0.03 ,30.948
4.17786, 19.0426 , 10 , 0.1 , 0.03 ,29.1726
4.18118, 18.2776 , 10 , 0.1 , 0.03 ,28.4076
4.1845, 18.5666 , 10 , 0.1 , 0.03 ,28.6966
4.18783, 19.8862 , 10 , 0.1 , 0.03 ,30.0162
