3:58:01 PM 01-09-2019
ORBIT Version: 0.1.98
Username:     Med X Stream
Computer:     DRSHD-0710-041C
Filename:     D:\Projects\Virtek Vision\7169005365 LPS-7\02_PLCE_230Vac50Hz_L1
Spectrum Analyzer:          RSESL6          Datapoints:                500 
<BEGIN LIMIT FILE: C:\Program Files\Orbit\Limits\Cispr 11\CISPR11_CE_ClassA_LISN.txt>
2
A m p l i t u d e  ( d B u V )
10
30
10
23
1
factor file # name
CISPR 11 Class A - Quasi-Peak
220
150
0,0,255
Blank1
4
0.15
79
0.5
79
0.5
73
30
73
CISPR 11 Class A - Average
220
220
0,0,127
Blank1
4
0.15
66
0.5
66
0.5
60
30
60
AUTOFACTOR Atten 10dB
AUTOFACTOR Cable 276 PLCE - 3m
AUTOFACTOR LISN 303 - L1
<END LIMIT FILE>
Frequency,Raw Reading,Atten 10dB Factor,Cable 276 PLCE - 3m Factor,LISN 303 - L1 Factor,Level
,-10.26 , 10 , 0.1 , 0.16 ,
,-10.26 , 10 , 0.1 , 0.16 ,
,-10.26 , 10 , 0.1 , 0.16 ,
,-10.26 , 10 , 0.1 , 0.16 ,
,-10.26 , 10 , 0.1 , 0.16 ,
,-10.26 , 10 , 0.1 , 0.16 ,
,-10.26 , 10 , 0.1 , 0.16 ,
,-10.26 , 10 , 0.1 , 0.16 ,
,-10.26 , 10 , 0.1 , 0.16 ,
,-10.26 , 10 , 0.1 , 0.16 ,
,-10.26 , 10 , 0.1 , 0.16 ,
,-10.26 , 10 , 0.1 , 0.16 ,
,-10.26 , 10 , 0.1 , 0.16 ,
,-10.26 , 10 , 0.1 , 0.16 ,
,-10.26 , 10 , 0.1 , 0.16 ,
,-10.26 , 10 , 0.1 , 0.16 ,
,-10.26 , 10 , 0.1 , 0.16 ,
,-10.26 , 10 , 0.1 , 0.16 ,
,-10.26 , 10 , 0.1 , 0.16 ,
,-10.26 , 10 , 0.1 , 0.16 ,
,-10.26 , 10 , 0.1 , 0.16 ,
,-10.26 , 10 , 0.1 , 0.16 ,
,-10.26 , 10 , 0.1 , 0.16 ,
,-10.26 , 10 , 0.1 , 0.16 ,
,-10.26 , 10 , 0.1 , 0.16 ,
,-10.26 , 10 , 0.1 , 0.16 ,
,-10.26 , 10 , 0.1 , 0.16 ,
,-10.26 , 10 , 0.1 , 0.16 ,
,-10.2601 , 10 , 0.1 , 0.1601 ,
,-10.2602 , 10 , 0.1 , 0.1602 ,
,-10.2603 , 10 , 0.1 , 0.1603 ,
,-10.2604 , 10 , 0.1 , 0.1604 ,
,-10.2606 , 10 , 0.1 , 0.1606 ,
,-10.2607 , 10 , 0.1 , 0.1607 ,
,-10.2608 , 10 , 0.1 , 0.1608 ,
,-10.261 , 10 , 0.1 , 0.161 ,
,-10.2611 , 10 , 0.1 , 0.1611 ,
,-10.2612 , 10 , 0.1 , 0.1612 ,
,-10.2613 , 10 , 0.1 , 0.1613 ,
,-10.2615 , 10 , 0.1 , 0.1615 ,
,-10.2616 , 10 , 0.1 , 0.1616 ,
,-10.2617 , 10 , 0.1 , 0.1617 ,
,-10.2618 , 10 , 0.1 , 0.1618 ,
,-10.262 , 10 , 0.1 , 0.162 ,
,-10.2621 , 10 , 0.1 , 0.1621 ,
,-10.2622 , 10 , 0.1 , 0.1622 ,
,-10.2624 , 10 , 0.1 , 0.1624 ,
,-10.2625 , 10 , 0.1 , 0.1625 ,
,-10.2626 , 10 , 0.1 , 0.1626 ,
,-10.2627 , 10 , 0.1 , 0.1627 ,
,-10.2629 , 10 , 0.1 , 0.1629 ,
,-10.263 , 10 , 0.1 , 0.163 ,
,-10.2631 , 10 , 0.1 , 0.1631 ,
,-10.2632 , 10 , 0.1 , 0.1632 ,
,-10.2634 , 10 , 0.1 , 0.1634 ,
,-10.2635 , 10 , 0.1 , 0.1635 ,
,-10.2636 , 10 , 0.1 , 0.1636 ,
,-10.2637 , 10 , 0.1 , 0.1637 ,
,-10.2639 , 10 , 0.1 , 0.1639 ,
,-10.264 , 10 , 0.1 , 0.164 ,
,-10.2641 , 10 , 0.1 , 0.1641 ,
,-10.2643 , 10 , 0.1 , 0.1643 ,
,-10.2644 , 10 , 0.1 , 0.1644 ,
,-10.2645 , 10 , 0.1 , 0.1645 ,
,-10.2646 , 10 , 0.1 , 0.1646 ,
,-10.2648 , 10 , 0.1 , 0.1648 ,
,-10.2649 , 10 , 0.1 , 0.1649 ,
,-10.265 , 10 , 0.1 , 0.165 ,
,-10.2651 , 10 , 0.1 , 0.1651 ,
,-10.2653 , 10 , 0.1 , 0.1653 ,
,-10.2654 , 10 , 0.1 , 0.1654 ,
,-10.2655 , 10 , 0.1 , 0.1655 ,
,-10.2657 , 10 , 0.1 , 0.1657 ,
,-10.2658 , 10 , 0.1 , 0.1658 ,
,-10.2659 , 10 , 0.1 , 0.1659 ,
,-10.266 , 10 , 0.1 , 0.166 ,
,-10.2662 , 10 , 0.1 , 0.1662 ,
,-10.2663 , 10 , 0.1 , 0.1663 ,
,-10.2664 , 10 , 0.1 , 0.1664 ,
,-10.2665 , 10 , 0.1 , 0.1665 ,
,-10.2667 , 10 , 0.1 , 0.1667 ,
,-10.2668 , 10 , 0.1 , 0.1668 ,
,-10.2669 , 10 , 0.1 , 0.1669 ,
,-10.2671 , 10 , 0.1 , 0.1671 ,
,-10.2672 , 10 , 0.1 , 0.1672 ,
,-10.2673 , 10 , 0.1 , 0.1673 ,
,-10.2674 , 10 , 0.1 , 0.1674 ,
,-10.2676 , 10 , 0.1 , 0.1676 ,
,-10.2677 , 10 , 0.1 , 0.1677 ,
,-10.2678 , 10 , 0.1 , 0.1678 ,
,-10.2679 , 10 , 0.1 , 0.1679 ,
,-10.2681 , 10 , 0.1 , 0.1681 ,
,-10.2682 , 10 , 0.1 , 0.1682 ,
,-10.2683 , 10 , 0.1 , 0.1683 ,
,-10.2685 , 10 , 0.1 , 0.1685 ,
,-10.2686 , 10 , 0.1 , 0.1686 ,
,-10.2687 , 10 , 0.1 , 0.1687 ,
,-10.2688 , 10 , 0.1 , 0.1688 ,
,-10.269 , 10 , 0.1 , 0.169 ,
,-10.2691 , 10 , 0.1 , 0.1691 ,
,-10.2692 , 10 , 0.1 , 0.1692 ,
,-10.2693 , 10 , 0.1 , 0.1693 ,
,-10.2695 , 10 , 0.1 , 0.1695 ,
,-10.2696 , 10 , 0.1 , 0.1696 ,
,-10.2697 , 10 , 0.1 , 0.1697 ,
,-10.2698 , 10 , 0.1 , 0.1698 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
,-10.27 , 10 , 0.1 , 0.17 ,
4:11:00 PM 01-09-2019
ORBIT Version: 0.1.98
Username:     Med X Stream
Computer:     DRSHD-0710-041C
Filename:     D:\Projects\Virtek Vision\7169005365 LPS-7\02_PLCE_230Vac50Hz_L1
Spectrum Analyzer:          RSESL6          Datapoints:                500 
<BEGIN LIMIT FILE: C:\Program Files\Orbit\Limits\Cispr 11\CISPR11_CE_ClassA_LISN.txt>
2
A m p l i t u d e  ( d B u V )
10
30
10
23
1
factor file # name
CISPR 11 Class A - Quasi-Peak
220
150
0,0,255
Blank1
4
0.15
79
0.5
79
0.5
73
30
73
CISPR 11 Class A - Average
220
220
0,0,127
Blank1
4
0.15
66
0.5
66
0.5
60
30
60
AUTOFACTOR Atten 10dB
AUTOFACTOR Cable 276 PLCE - 3m
AUTOFACTOR LISN 303 - L1
<END LIMIT FILE>
Frequency,Raw Reading,Atten 10dB Factor,Cable 276 PLCE - 3m Factor,LISN 303 - L1 Factor,Level

0.15, 17.2046 , 10 , 0.0287 , 0.06 ,27.2933
0.153323, 17.7206 , 10 , 0.0294 , 0.05 ,27.8
0.156647, 18.0045 , 10 , 0.0301 , 0.05 ,28.0846
0.15997, 17.7801 , 10 , 0.0307 , 0.05 ,27.8608
0.163293, 18.0383 , 10 , 0.0314 , 0.05 ,28.1197
0.166617, 17.2681 , 10 , 0.0321 , 0.05 ,27.3502
0.16994, 17.6338 , 10 , 0.0328 , 0.05 ,27.7166
0.173263, 17.6018 , 10 , 0.0334 , 0.05 ,27.6852
0.176587, 16.958 , 10 , 0.0341 , 0.0418 ,27.0339
0.17991, 17.7874 , 10 , 0.0348 , 0.05 ,27.8722
0.183233, 18.0319 , 10 , 0.0355 , 0.04 ,28.1074
0.186556, 17.5449 , 10 , 0.0362 , 0.04 ,27.6211
0.18988, 17.4021 , 10 , 0.0368 , 0.04 ,27.4789
0.193203, 17.7031 , 10 , 0.0375 , 0.04 ,27.7806
0.196526, 18.0925 , 10 , 0.0382 , 0.04 ,28.1707
0.19985, 17.7902 , 10 , 0.0388 , 0.04 ,27.869
0.203173, 17.6043 , 10 , 0.0395 , 0.04 ,27.6838
0.206496, 17.4317 , 10 , 0.0402 , 0.04 ,27.5119
0.20982, 18.0102 , 10 , 0.0409 , 0.04 ,28.0911
0.213143, 17.4547 , 10 , 0.0415 , 0.04 ,27.5362
0.216466, 17.3094 , 10 , 0.0422 , 0.0313 ,27.3829
0.21979, 17.0736 , 10 , 0.0429 , 0.03 ,27.1465
0.223113, 16.9694 , 10 , 0.0436 , 0.03 ,27.043
0.226436, 16.4821 , 10 , 0.0443 , 0.03 ,26.5564
0.22976, 16.8616 , 10 , 0.0449 , 0.03 ,26.9365
0.233083, 17.8276 , 10 , 0.0456 , 0.03 ,27.9032
0.236406, 18.4679 , 10 , 0.0463 , 0.03 ,28.5442
0.239729, 18.1197 , 10 , 0.0469 , 0.03 ,28.1966
0.243053, 16.9149 , 10 , 0.0476 , 0.03 ,26.9925
0.246376, 17.4494 , 10 , 0.0483 , 0.03 ,27.5277
0.249699, 17.6263 , 10 , 0.049 , 0.03 ,27.7053
0.253023, 19.0964 , 10 , 0.0497 , 0.03 ,29.1761
0.256346, 19.3942 , 10 , 0.0503 , 0.03 ,29.4745
0.259669, 17.6445 , 10 , 0.051 , 0.03 ,27.7255
0.262993, 18.4844 , 10 , 0.0517 , 0.03 ,28.5661
0.266316, 17.276 , 10 , 0.0524 , 0.03 ,27.3584
0.269639, 17.9705 , 10 , 0.053 , 0.03 ,28.0535
0.272963, 17.9708 , 10 , 0.0537 , 0.03 ,28.0545
0.276286, 16.7518 , 10 , 0.0544 , 0.03 ,26.8362
0.279609, 17.3472 , 10 , 0.0551 , 0.03 ,27.4323
0.282933, 17.0715 , 10 , 0.0557 , 0.03 ,27.1572
0.286256, 18.2075 , 10 , 0.0564 , 0.03 ,28.2939
0.289579, 18.4249 , 10 , 0.0571 , 0.03 ,28.512
0.292902, 18.8036 , 10 , 0.0578 , 0.0257 ,28.8871
0.296226, 17.9641 , 10 , 0.0584 , 0.0264 ,28.0489
0.299549, 16.8169 , 10 , 0.0591 , 0.03 ,26.906
0.302872, 17.216 , 10 , 0.0598 , 0.0206 ,27.2964
0.306196, 17.5913 , 10 , 0.0605 , 0.03 ,27.6818
0.309519, 17.7962 , 10 , 0.0611 , 0.03 ,27.8873
0.312842, 17.871 , 10 , 0.0618 , 0.03 ,27.9628
0.316166, 18.3974 , 10 , 0.0625 , 0.0213 ,28.4812
0.319489, 18.4993 , 10 , 0.0632 , 0.0292 ,28.5917
0.322812, 17.6028 , 10 , 0.0638 , 0.03 ,27.6966
0.326136, 17.0621 , 10 , 0.0645 , 0.03 ,27.1566
0.329459, 17.0496 , 10 , 0.0652 , 0.03 ,27.1448
0.332782, 18.4712 , 10 , 0.0659 , 0.0257 ,28.5628
0.336106, 18.2148 , 10 , 0.0665 , 0.02 ,28.3013
0.339429, 16.3938 , 10 , 0.0672 , 0.02 ,26.481
0.342752, 18.7603 , 10 , 0.0679 , 0.02 ,28.8482
0.346075, 18.8305 , 10 , 0.0686 , 0.02 ,28.9191
0.349399, 19.5642 , 10 , 0.0692 , 0.02 ,29.6534
0.352722, 18.2237 , 10 , 0.0699 , 0.02 ,28.3136
0.356045, 18.0141 , 10 , 0.0706 , 0.02 ,28.1047
0.359369, 17.3312 , 10 , 0.0713 , 0.0241 ,27.4266
0.362692, 17.8002 , 10 , 0.072 , 0.0272 ,27.8994
0.366015, 18.5161 , 10 , 0.0726 , 0.0215 ,28.6102
0.369339, 18.7241 , 10 , 0.0733 , 0.0297 ,28.8271
0.372662, 17.858 , 10 , 0.074 , 0.0212 ,27.9532
