4:36:18 PM 01-09-2019
ORBIT Version: 0.1.98
Username:     Med X Stream
Computer:     DRSHD-0710-041C
Filename:     D:\Projects\Virtek Vision\7169005365 LPS-7\01_PLCE_120Vac60Hz_L1
Spectrum Analyzer:          RSESL6          Datapoints:                500 
<BEGIN LIMIT FILE: C:\Program Files\Orbit\Limits\FCC Verification\10 KHz FCC_CE_ClassA_LISN.txt>
2
A m p l i t u d e  ( d B u V )
10
30
10
23
1
factor file # name
FCC Part 15 Class A - Quasi-Peak
220
150
0,0,255
Blank1
4
0.15
79
0.5
79
0.5
73
30
73
FCC Part 15 Class A - Average
220
220
0,0,127
Blank1
4
0.15
66
0.5
66
0.5
60
30
60
AUTOFACTOR Atten 10dB
AUTOFACTOR Cable 276 PLCE - 3m
AUTOFACTOR LISN 303 - L1
<END LIMIT FILE>
Frequency,Raw Reading,Atten 10dB Factor,Cable 276 PLCE - 3m Factor,LISN 303 - L1 Factor,Level
13.626, 27.0195 , 10 , 0.1 , 0.1105 ,37.23
13.6294, 29.3426 , 10 , 0.1 , 0.1102 ,39.5528
13.6327, 29.7073 , 10 , 0.1 , 0.11 ,39.9173
13.636, 29.1974 , 10 , 0.1 , 0.11 ,39.4074
13.6393, 28.7991 , 10 , 0.1 , 0.11 ,39.0091
13.6427, 28.8356 , 10 , 0.1 , 0.11 ,39.0456
13.646, 28.3771 , 10 , 0.1 , 0.11 ,38.5871
13.6493, 28.0023 , 10 , 0.1 , 0.11 ,38.2123
13.6526, 27.1675 , 10 , 0.1 , 0.11 ,37.3775
13.6559, 27.8529 , 10 , 0.1 , 0.11 ,38.0629
13.6593, 29.6098 , 10 , 0.1 , 0.11 ,39.8198
13.6626, 29.5411 , 10 , 0.1 , 0.11 ,39.7511
13.6659, 28.8841 , 10 , 0.1 , 0.11 ,39.0941
13.6692, 27.9017 , 10 , 0.1 , 0.11 ,38.1117
13.6726, 26.8792 , 10 , 0.1 , 0.11 ,37.0892
13.6759, 27.1497 , 10 , 0.1 , 0.11 ,37.3597
13.6792, 28.1803 , 10 , 0.1 , 0.11 ,38.3903
13.6825, 28.9405 , 10 , 0.1 , 0.11 ,39.1505
13.6859, 28.8103 , 10 , 0.1 , 0.11 ,39.0203
13.6892, 28.8202 , 10 , 0.1 , 0.11 ,39.0302
13.6925, 28.6638 , 10 , 0.1 , 0.11 ,38.8738
13.6958, 28.3199 , 10 , 0.1 , 0.11 ,38.5299
13.6991, 27.5707 , 10 , 0.1 , 0.11 ,37.7807
13.7025, 27.8762 , 10 , 0.1 , 0.11 ,38.0862
13.7058, 28.0021 , 10 , 0.1 , 0.11 ,38.2121
13.7091, 27.0045 , 10 , 0.1 , 0.11 ,37.2145
13.7124, 27.0599 , 10 , 0.1 , 0.11 ,37.2699
13.7158, 27.0988 , 10 , 0.1 , 0.11 ,37.3088
13.7191, 26.5277 , 10 , 0.1 , 0.11 ,36.7377
13.7224, 26.7394 , 10 , 0.1 , 0.11 ,36.9494
13.7257, 27.858 , 10 , 0.1 , 0.11 ,38.068
13.7291, 27.3395 , 10 , 0.1 , 0.11 ,37.5495
13.7324, 27.7166 , 10 , 0.1 , 0.11 ,37.9266
13.7357, 28.5631 , 10 , 0.1 , 0.11 ,38.7731
13.739, 28.5207 , 10 , 0.1 , 0.11 ,38.7307
13.7424, 27.7632 , 10 , 0.1 , 0.11 ,37.9732
13.7457, 29.1703 , 10 , 0.1 , 0.11 ,39.3803
13.749, 29.1945 , 10 , 0.1 , 0.11 ,39.4045
13.7523, 27.7889 , 10 , 0.1 , 0.11 ,37.9989
13.7556, 27.5143 , 10 , 0.1 , 0.11 ,37.7243
13.759, 25.9617 , 10 , 0.1 , 0.11 ,36.1717
13.7623, 26.8741 , 10 , 0.1 , 0.11 ,37.0841
13.7656, 26.8114 , 10 , 0.1 , 0.11 ,37.0214
13.7689, 26.8411 , 10 , 0.1 , 0.11 ,37.0511
13.7723, 26.8039 , 10 , 0.1 , 0.1098 ,37.0137
13.7756, 28.6948 , 10 , 0.1 , 0.1095 ,38.9043
13.7789, 29.4379 , 10 , 0.1 , 0.1093 ,39.6472
13.7822, 29.4228 , 10 , 0.1 , 0.109 ,39.6318
13.7856, 31.563 , 10 , 0.1 , 0.1088 ,41.7718
13.7889, 31.377 , 10 , 0.1 , 0.1085 ,41.5855
13.7922, 31.0215 , 10 , 0.1 , 0.1083 ,41.2298
13.7955, 28.6001 , 10 , 0.1 , 0.1081 ,38.8082
13.7988, 28.1321 , 10 , 0.1 , 0.1078 ,38.3399
13.8022, 27.1494 , 10 , 0.1 , 0.1076 ,37.357
13.8055, 27.3046 , 10 , 0.1 , 0.1073 ,37.5119
13.8088, 27.3274 , 10 , 0.1 , 0.1071 ,37.5345
13.8121, 26.2909 , 10 , 0.1 , 0.1068 ,36.4977
13.8155, 25.3388 , 10 , 0.1 , 0.1066 ,35.5454
13.8188, 25.3977 , 10 , 0.1 , 0.1064 ,35.6041
13.8221, 24.8801 , 10 , 0.1 , 0.1061 ,35.0862
13.8254, 26.0032 , 10 , 0.1 , 0.1059 ,36.2091
13.8288, 29.3668 , 10 , 0.1 , 0.1056 ,39.5724
13.8321, 29.4103 , 10 , 0.1 , 0.1054 ,39.6157
13.8354, 28.0251 , 10 , 0.1 , 0.1051 ,38.2302
13.8387, 28.4503 , 10 , 0.1 , 0.1049 ,38.6552
13.8421, 28.2448 , 10 , 0.1 , 0.1047 ,38.4495
13.8454, 26.9017 , 10 , 0.1 , 0.1044 ,37.1061
13.8487, 26.7194 , 10 , 0.1 , 0.1042 ,36.9236
13.852, 26.73 , 10 , 0.1 , 0.1039 ,36.9339
13.8553, 27.3784 , 10 , 0.1 , 0.1037 ,37.5821
13.8587, 26.0318 , 10 , 0.1 , 0.1034 ,36.2352
13.862, 24.102 , 10 , 0.1 , 0.1032 ,34.3052
13.8653, 23.0538 , 10 , 0.1 , 0.103 ,33.2568
13.8686, 24.7105 , 10 , 0.1 , 0.1027 ,34.9132
13.872, 25.8371 , 10 , 0.1 , 0.1025 ,36.0396
13.8753, 26.395 , 10 , 0.1 , 0.1022 ,36.5972
13.8786, 27.8596 , 10 , 0.1 , 0.102 ,38.0616
13.8819, 28.4243 , 10 , 0.1 , 0.1017 ,38.626
13.8853, 28.5667 , 10 , 0.1 , 0.1015 ,38.7682
13.8886, 28.102 , 10 , 0.1 , 0.1013 ,38.3033
13.8919, 27.5917 , 10 , 0.1 , 0.101 ,37.7927
13.8952, 27.3669 , 10 , 0.1 , 0.1008 ,37.5677
13.8985, 27.876 , 10 , 0.1 , 0.1005 ,38.0765
13.9019, 28.6362 , 10 , 0.1 , 0.1003 ,38.8365
13.9052, 29.4915 , 10 , 0.1 , 0.1 ,39.6915
13.9085, 29.1997 , 10 , 0.1 , 0.1 ,39.3997
13.9118, 28.2412 , 10 , 0.1 , 0.1 ,38.4412
13.9152, 28.8068 , 10 , 0.1 , 0.1 ,39.0068
13.9185, 28.222 , 10 , 0.1 , 0.1 ,38.422
13.9218, 25.0382 , 10 , 0.1 , 0.1 ,35.2382
13.9251, 24.9514 , 10 , 0.1 , 0.1 ,35.1514
13.9285, 25.955 , 10 , 0.1 , 0.1 ,36.155
13.9318, 28.0107 , 10 , 0.1 , 0.1 ,38.2107
13.9351, 29.3392 , 10 , 0.1 , 0.1 ,39.5392
13.9384, 29.7008 , 10 , 0.1 , 0.1 ,39.9008
13.9418, 28.8988 , 10 , 0.1 , 0.1 ,39.0988
13.9451, 29.0322 , 10 , 0.1 , 0.1 ,39.2322
13.9484, 26.7497 , 10 , 0.1 , 0.1 ,36.9497
13.9517, 26.4827 , 10 , 0.1 , 0.1 ,36.6827
13.955, 25.1244 , 10 , 0.1 , 0.1 ,35.3244
13.9584, 25.3412 , 10 , 0.1 , 0.1 ,35.5412
13.9617, 26.4776 , 10 , 0.1 , 0.1 ,36.6776
13.965, 27.0649 , 10 , 0.1 , 0.1 ,37.2649
13.9683, 27.1411 , 10 , 0.1 , 0.1 ,37.3411
13.9717, 26.6408 , 10 , 0.1 , 0.1 ,36.8408
13.975, 26.2987 , 10 , 0.1 , 0.1 ,36.4987
13.9783, 26.1413 , 10 , 0.1 , 0.1 ,36.3413
13.9816, 25.7663 , 10 , 0.1 , 0.1 ,35.9663
13.985, 26.4221 , 10 , 0.1 , 0.1 ,36.6221
13.9883, 26.7874 , 10 , 0.1 , 0.1 ,36.9874
13.9916, 27.1756 , 10 , 0.1 , 0.1 ,37.3756
13.9949, 27.1425 , 10 , 0.1 , 0.1 ,37.3425
13.9982, 27.9019 , 10 , 0.1 , 0.1 ,38.1019
14.0016, 27.4882 , 10 , 0.1 , 0.1 ,37.6882
14.0049, 26.6583 , 10 , 0.1 , 0.1 ,36.8583
14.0082, 25.0984 , 10 , 0.1 , 0.1 ,35.2984
14.0115, 22.5181 , 10 , 0.1 , 0.1 ,32.7181
14.0149, 25.0353 , 10 , 0.1 , 0.1 ,35.2353
14.0182, 26.3735 , 10 , 0.1 , 0.1 ,36.5735
14.0215, 27.0652 , 10 , 0.1 , 0.1 ,37.2652
14.0248, 28.8401 , 10 , 0.1 , 0.1 ,39.0401
14.0282, 31.744 , 10 , 0.1 , 0.1 ,41.944
14.0315, 32.6716 , 10 , 0.1 , 0.1 ,42.8716
14.0348, 32.5226 , 10 , 0.1 , 0.1 ,42.7226
14.0381, 30.1366 , 10 , 0.1 , 0.1 ,40.3366
14.0414, 27.4737 , 10 , 0.1 , 0.1 ,37.6737
14.0448, 27.611 , 10 , 0.1 , 0.0998 ,37.8108
14.0481, 27.2696 , 10 , 0.1 , 0.0996 ,37.4692
14.0514, 26.0185 , 10 , 0.1 , 0.0993 ,36.2178
14.0547, 25.0865 , 10 , 0.1 , 0.0991 ,35.2856
14.0581, 24.3996 , 10 , 0.1 , 0.0989 ,34.5985
14.0614, 23.084 , 10 , 0.1 , 0.0986 ,33.2826
14.0647, 22.9889 , 10 , 0.1 , 0.0984 ,33.1873
14.068, 23.5033 , 10 , 0.1 , 0.0981 ,33.7014
14.0714, 22.962 , 10 , 0.1 , 0.0979 ,33.1599
14.0747, 26.3465 , 10 , 0.1 , 0.0976 ,36.5441
14.078, 26.3574 , 10 , 0.1 , 0.0974 ,36.5548
14.0813, 27.0392 , 10 , 0.1 , 0.0971 ,37.2363
14.0847, 29.2947 , 10 , 0.1 , 0.0969 ,39.4916
14.088, 30.3136 , 10 , 0.1 , 0.0967 ,40.5103
14.0913, 30.8151 , 10 , 0.1 , 0.0964 ,41.0115
14.0946, 30.3088 , 10 , 0.1 , 0.0962 ,40.505
14.0979, 29.393 , 10 , 0.1 , 0.0959 ,39.5889
14.1013, 28.4141 , 10 , 0.1 , 0.0957 ,38.6098
14.1046, 25.3727 , 10 , 0.1 , 0.0954 ,35.5681
14.1079, 25.2892 , 10 , 0.1 , 0.0952 ,35.4844
14.1112, 25.1804 , 10 , 0.1 , 0.095 ,35.3754
14.1146, 23.9196 , 10 , 0.1 , 0.0947 ,34.1143
14.1179, 23.4026 , 10 , 0.1 , 0.0945 ,33.5971
14.1212, 24.9526 , 10 , 0.1 , 0.0942 ,35.1468
14.1245, 25.5013 , 10 , 0.1 , 0.094 ,35.6953
14.1279, 24.9552 , 10 , 0.1 , 0.0937 ,35.1489
14.1312, 25.3303 , 10 , 0.1 , 0.0935 ,35.5238
14.1345, 26.4415 , 10 , 0.1 , 0.0933 ,36.6348
14.1378, 28.0766 , 10 , 0.1 , 0.093 ,38.2696
14.1411, 27.7754 , 10 , 0.1 , 0.0928 ,37.9682
14.1445, 28.1182 , 10 , 0.1 , 0.0925 ,38.3107
14.1478, 32.1279 , 10 , 0.1 , 0.0923 ,42.3202
14.1511, 33.1201 , 10 , 0.1 , 0.092 ,43.3121
14.1544, 32.9593 , 10 , 0.1 , 0.0918 ,43.1511
14.1578, 31.3664 , 10 , 0.1 , 0.0916 ,41.558
14.1611, 27.6336 , 10 , 0.1 , 0.0913 ,37.8249
14.1644, 25.1988 , 10 , 0.1 , 0.0911 ,35.3899
14.1677, 23.7948 , 10 , 0.1 , 0.0908 ,33.9856
14.1711, 24.4761 , 10 , 0.1 , 0.0906 ,34.6667
14.1744, 29.6573 , 10 , 0.1 , 0.0903 ,39.8476
14.1777, 30.3772 , 10 , 0.1 , 0.0901 ,40.5673
14.181, 29.4755 , 10 , 0.1 , 0.09 ,39.6655
14.1844, 28.6599 , 10 , 0.1 , 0.09 ,38.8499
14.1877, 28.5419 , 10 , 0.1 , 0.09 ,38.7319
14.191, 25.1612 , 10 , 0.1 , 0.09 ,35.3512
14.1943, 24.8391 , 10 , 0.1 , 0.09 ,35.0291
14.1976, 24.1538 , 10 , 0.1 , 0.09 ,34.3438
14.201, 25.1026 , 10 , 0.1 , 0.09 ,35.2926
14.2043, 26.379 , 10 , 0.1 , 0.09 ,36.569
14.2076, 29.826 , 10 , 0.1 , 0.09 ,40.016
14.2109, 31.9051 , 10 , 0.1 , 0.09 ,42.0951
14.2143, 32.1303 , 10 , 0.1 , 0.09 ,42.3203
14.2176, 31.5769 , 10 , 0.1 , 0.09 ,41.7669
14.2209, 28.9751 , 10 , 0.1 , 0.09 ,39.1651
14.2242, 26.803 , 10 , 0.1 , 0.09 ,36.993
14.2276, 25.4354 , 10 , 0.1 , 0.09 ,35.6254
14.2309, 24.4553 , 10 , 0.1 , 0.09 ,34.6453
14.2342, 25.4923 , 10 , 0.1 , 0.09 ,35.6823
14.2375, 26.0465 , 10 , 0.1 , 0.09 ,36.2365
14.2408, 25.7405 , 10 , 0.1 , 0.09 ,35.9305
14.2442, 25.2771 , 10 , 0.1 , 0.09 ,35.4671
14.2475, 24.961 , 10 , 0.1 , 0.09 ,35.151
14.2508, 25.0614 , 10 , 0.1 , 0.09 ,35.2514
14.2541, 25.3612 , 10 , 0.1 , 0.09 ,35.5512
14.2575, 23.336 , 10 , 0.1 , 0.09 ,33.526
14.2608, 22.8856 , 10 , 0.1 , 0.09 ,33.0756
14.2641, 23.5768 , 10 , 0.1 , 0.09 ,33.7668
14.2674, 27.5715 , 10 , 0.1 , 0.09 ,37.7615
14.2708, 31.5188 , 10 , 0.1 , 0.09 ,41.7088
14.2741, 32.2176 , 10 , 0.1 , 0.09 ,42.4076
14.2774, 32.1172 , 10 , 0.1 , 0.09 ,42.3072
14.2807, 31.6996 , 10 , 0.1 , 0.09 ,41.8896
14.2841, 29.0234 , 10 , 0.1 , 0.09 ,39.2134
14.2874, 26.3862 , 10 , 0.1 , 0.09 ,36.5762
14.2907, 25.4428 , 10 , 0.1 , 0.09 ,35.6328
14.294, 25.0888 , 10 , 0.1 , 0.09 ,35.2788
14.2973, 23.7466 , 10 , 0.1 , 0.09 ,33.9366
14.3007, 23.4733 , 10 , 0.1 , 0.09 ,33.6633
14.304, 23.3483 , 10 , 0.1 , 0.09 ,33.5383
14.3073, 22.3388 , 10 , 0.1 , 0.09 ,32.5288
14.3106, 22.8585 , 10 , 0.1 , 0.09 ,33.0485
14.314, 22.9006 , 10 , 0.1 , 0.09 ,33.0906
14.3173, 21.7597 , 10 , 0.1 , 0.09 ,31.9497
14.3206, 23.0764 , 10 , 0.1 , 0.09 ,33.2664
14.3239, 24.0466 , 10 , 0.1 , 0.09 ,34.2366
14.3273, 25.6551 , 10 , 0.1 , 0.09 ,35.8451
14.3306, 28.5615 , 10 , 0.1 , 0.09 ,38.7515
14.3339, 31.3157 , 10 , 0.1 , 0.09 ,41.5057
14.3372, 31.621 , 10 , 0.1 , 0.09 ,41.811
14.3405, 31.0119 , 10 , 0.1 , 0.09 ,41.2019
14.3439, 28.5619 , 10 , 0.1 , 0.09 ,38.7519
14.3472, 27.5291 , 10 , 0.1 , 0.09 ,37.7191
14.3505, 27.3681 , 10 , 0.1 , 0.09 ,37.5581
14.3538, 26.4258 , 10 , 0.1 , 0.09 ,36.6158
14.3572, 22.9173 , 10 , 0.1 , 0.09 ,33.1073
14.3605, 22.5324 , 10 , 0.1 , 0.09 ,32.7224
14.3638, 22.5541 , 10 , 0.1 , 0.09 ,32.7441
14.3671, 22.8851 , 10 , 0.1 , 0.09 ,33.0751
14.3705, 23.6728 , 10 , 0.1 , 0.09 ,33.8628
14.3738, 24.6735 , 10 , 0.1 , 0.09 ,34.8635
14.3771, 24.5755 , 10 , 0.1 , 0.09 ,34.7655
14.3804, 23.4906 , 10 , 0.1 , 0.09 ,33.6806
14.3838, 24.5154 , 10 , 0.1 , 0.09 ,34.7054
14.3871, 25.6524 , 10 , 0.1 , 0.09 ,35.8424
14.3904, 26.614 , 10 , 0.1 , 0.09 ,36.804
14.3937, 27.6643 , 10 , 0.1 , 0.09 ,37.8543
14.397, 28.3084 , 10 , 0.1 , 0.09 ,38.4984
14.4004, 28.1583 , 10 , 0.1 , 0.09 ,38.3483
14.4037, 26.9077 , 10 , 0.1 , 0.09 ,37.0977
14.407, 26.4115 , 10 , 0.1 , 0.09 ,36.6015
14.4103, 21.8037 , 10 , 0.1 , 0.09 ,31.9937
14.4137, 20.424 , 10 , 0.1 , 0.09 ,30.614
14.417, 23.2255 , 10 , 0.1 , 0.09 ,33.4155
14.4203, 24.2471 , 10 , 0.1 , 0.09 ,34.4371
14.4236, 25.5163 , 10 , 0.1 , 0.09 ,35.7063
14.427, 25.5321 , 10 , 0.1 , 0.09 ,35.7221
14.4303, 25.0368 , 10 , 0.1 , 0.09 ,35.2268
14.4336, 25.2152 , 10 , 0.1 , 0.09 ,35.4052
14.4369, 25.8539 , 10 , 0.1 , 0.09 ,36.0439
14.4402, 25.7785 , 10 , 0.1 , 0.09 ,35.9685
14.4436, 25.5578 , 10 , 0.1 , 0.09 ,35.7478
14.4469, 23.8193 , 10 , 0.1 , 0.09 ,34.0093
14.4502, 24.1154 , 10 , 0.1 , 0.09 ,34.3054
14.4535, 26.2163 , 10 , 0.1 , 0.09 ,36.4063
14.4569, 27.0811 , 10 , 0.1 , 0.09 ,37.2711
14.4602, 27.0784 , 10 , 0.1 , 0.09 ,37.2684
14.4635, 25.4891 , 10 , 0.1 , 0.09 ,35.6791
14.4668, 24.7049 , 10 , 0.1 , 0.09 ,34.8949
14.4702, 23.5215 , 10 , 0.1 , 0.09 ,33.7115
14.4735, 23.753 , 10 , 0.1 , 0.09 ,33.943
14.4768, 24.3953 , 10 , 0.1 , 0.09 ,34.5853
14.4801, 24.4663 , 10 , 0.1 , 0.09 ,34.6563
14.4835, 24.326 , 10 , 0.1 , 0.09 ,34.516
14.4868, 24.2388 , 10 , 0.1 , 0.09 ,34.4288
14.4901, 24.547 , 10 , 0.1 , 0.09 ,34.737
14.4934, 23.369 , 10 , 0.1 , 0.09 ,33.559
14.4967, 23.6387 , 10 , 0.1 , 0.09 ,33.8287
14.5001, 24.1642 , 10 , 0.1 , 0.09 ,34.3542
14.5034, 24.1642 , 10 , 0.1 , 0.09 ,34.3542
14.5067, 23.6028 , 10 , 0.1 , 0.09 ,33.7928
14.51, 22.3479 , 10 , 0.1 , 0.09 ,32.5379
14.5134, 24.4474 , 10 , 0.1 , 0.09 ,34.6374
14.5167, 26.6666 , 10 , 0.1 , 0.09 ,36.8566
14.52, 27.0268 , 10 , 0.1 , 0.09 ,37.2168
14.5233, 27.0528 , 10 , 0.1 , 0.09 ,37.2428
14.5267, 25.9627 , 10 , 0.1 , 0.09 ,36.1527
14.53, 25.426 , 10 , 0.1 , 0.09 ,35.616
14.5333, 23.3635 , 10 , 0.1 , 0.09 ,33.5535
14.5366, 24.5946 , 10 , 0.1 , 0.09 ,34.7846
14.5399, 24.5991 , 10 , 0.1 , 0.09 ,34.7891
14.5433, 23.8173 , 10 , 0.1 , 0.09 ,34.0073
14.5466, 24.4595 , 10 , 0.1 , 0.09 ,34.6495
14.5499, 25.1454 , 10 , 0.1 , 0.09 ,35.3354
14.5532, 24.4641 , 10 , 0.1 , 0.09 ,34.6541
14.5566, 23.5601 , 10 , 0.1 , 0.09 ,33.7501
14.5599, 23.4627 , 10 , 0.1 , 0.09 ,33.6527
14.5632, 22.0632 , 10 , 0.1 , 0.09 ,32.2532
14.5665, 21.0075 , 10 , 0.1 , 0.09 ,31.1975
14.5699, 23.8986 , 10 , 0.1 , 0.09 ,34.0886
14.5732, 24.8565 , 10 , 0.1 , 0.09 ,35.0465
14.5765, 25.5945 , 10 , 0.1 , 0.09 ,35.7845
14.5798, 26.7461 , 10 , 0.1 , 0.09 ,36.9361
14.5831, 26.6479 , 10 , 0.1 , 0.09 ,36.8379
14.5865, 26.9842 , 10 , 0.1 , 0.09 ,37.1742
14.5898, 26.5311 , 10 , 0.1 , 0.09 ,36.7211
14.5931, 23.7199 , 10 , 0.1 , 0.09 ,33.9099
14.5964, 23.2123 , 10 , 0.1 , 0.09 ,33.4023
14.5998, 23.3221 , 10 , 0.1 , 0.09 ,33.5121
14.6031, 23.0179 , 10 , 0.1 , 0.09 ,33.2079
14.6064, 24.2477 , 10 , 0.1 , 0.09 ,34.4377
14.6097, 24.0483 , 10 , 0.1 , 0.09 ,34.2383
14.6131, 22.6959 , 10 , 0.1 , 0.09 ,32.8859
14.6164, 22.7276 , 10 , 0.1 , 0.09 ,32.9176
14.6197, 22.2424 , 10 , 0.1 , 0.09 ,32.4324
14.623, 23.0087 , 10 , 0.1 , 0.09 ,33.1987
14.6264, 24.0384 , 10 , 0.1 , 0.09 ,34.2284
14.6297, 24.0667 , 10 , 0.1 , 0.09 ,34.2567
14.633, 22.953 , 10 , 0.1 , 0.09 ,33.143
14.6363, 22.4759 , 10 , 0.1 , 0.09 ,32.6659
14.6396, 23.7487 , 10 , 0.1 , 0.09 ,33.9387
14.643, 23.828 , 10 , 0.1 , 0.09 ,34.018
14.6463, 23.4197 , 10 , 0.1 , 0.09 ,33.6097
14.6496, 22.6985 , 10 , 0.1 , 0.09 ,32.8885
14.6529, 22.7805 , 10 , 0.1 , 0.09 ,32.9705
14.6563, 21.9178 , 10 , 0.1 , 0.09 ,32.1078
14.6596, 21.5503 , 10 , 0.1 , 0.09 ,31.7403
14.6629, 23.37 , 10 , 0.1 , 0.09 ,33.56
14.6662, 22.5855 , 10 , 0.1 , 0.09 ,32.7755
14.6696, 25.2225 , 10 , 0.1 , 0.09 ,35.4125
14.6729, 24.8009 , 10 , 0.1 , 0.09 ,34.9909
14.6762, 24.8407 , 10 , 0.1 , 0.09 ,35.0307
14.6795, 25.6458 , 10 , 0.1 , 0.09 ,35.8358
14.6828, 23.7657 , 10 , 0.1 , 0.09 ,33.9557
14.6862, 24.2381 , 10 , 0.1 , 0.09 ,34.4281
14.6895, 23.4787 , 10 , 0.1 , 0.09 ,33.6687
14.6928, 28.4543 , 10 , 0.1 , 0.09 ,38.6443
14.6961, 28.0873 , 10 , 0.1 , 0.09 ,38.2773
14.6995, 29.9203 , 10 , 0.1 , 0.09 ,40.1103
14.7028, 30.0771 , 10 , 0.1 , 0.09 ,40.2671
14.7061, 29.6397 , 10 , 0.1 , 0.09 ,39.8297
14.7094, 28.4427 , 10 , 0.1 , 0.09 ,38.6327
14.7128, 26.3348 , 10 , 0.1 , 0.09 ,36.5248
14.7161, 22.1491 , 10 , 0.1 , 0.09 ,32.3391
14.7194, 21.9439 , 10 , 0.1 , 0.09 ,32.1339
14.7227, 22.3502 , 10 , 0.1 , 0.09 ,32.5402
14.7261, 28.6976 , 10 , 0.1 , 0.09 ,38.8876
14.7294, 28.8413 , 10 , 0.1 , 0.09 ,39.0313
14.7327, 23.771 , 10 , 0.1 , 0.09 ,33.961
14.736, 23.1623 , 10 , 0.1 , 0.09 ,33.3523
14.7393, 23.1874 , 10 , 0.1 , 0.09 ,33.3774
14.7427, 22.6459 , 10 , 0.1 , 0.09 ,32.8359
14.746, 23.1706 , 10 , 0.1 , 0.09 ,33.3606
14.7493, 23.1615 , 10 , 0.1 , 0.09 ,33.3515
14.7526, 21.837 , 10 , 0.1 , 0.09 ,32.027
14.756, 23.5114 , 10 , 0.1 , 0.09 ,33.7014
14.7593, 24.7705 , 10 , 0.1 , 0.09 ,34.9605
14.7626, 26.496 , 10 , 0.1 , 0.09 ,36.686
14.7659, 27.5121 , 10 , 0.1 , 0.09 ,37.7021
14.7693, 28.044 , 10 , 0.1 , 0.09 ,38.234
14.7726, 26.5251 , 10 , 0.1 , 0.09 ,36.7151
14.7759, 24.6284 , 10 , 0.1 , 0.09 ,34.8184
14.7792, 23.6678 , 10 , 0.1 , 0.09 ,33.8578
14.7825, 24.3893 , 10 , 0.1 , 0.09 ,34.5793
14.7859, 24.0801 , 10 , 0.1 , 0.09 ,34.2701
14.7892, 22.3759 , 10 , 0.1 , 0.09 ,32.5659
14.7925, 22.2191 , 10 , 0.1 , 0.09 ,32.4091
14.7958, 20.8649 , 10 , 0.1 , 0.09 ,31.0549
14.7992, 20.4659 , 10 , 0.1 , 0.09 ,30.6559
14.8025, 21.0242 , 10 , 0.1 , 0.09 ,31.2142
14.8058, 20.8498 , 10 , 0.1 , 0.09 ,31.0398
14.8091, 20.9928 , 10 , 0.1 , 0.09 ,31.1828
14.8125, 22.2578 , 10 , 0.1 , 0.09 ,32.4478
14.8158, 22.5315 , 10 , 0.1 , 0.09 ,32.7215
14.8191, 24.1661 , 10 , 0.1 , 0.09 ,34.3561
14.8224, 26.9221 , 10 , 0.1 , 0.09 ,37.1121
14.8258, 28.303 , 10 , 0.1 , 0.09 ,38.493
14.8291, 28.2957 , 10 , 0.1 , 0.09 ,38.4857
14.8324, 27.4917 , 10 , 0.1 , 0.09 ,37.6817
14.8357, 25.2573 , 10 , 0.1 , 0.09 ,35.4473
14.839, 24.171 , 10 , 0.1 , 0.09 ,34.361
14.8424, 23.185 , 10 , 0.1 , 0.09 ,33.375
14.8457, 23.2268 , 10 , 0.1 , 0.09 ,33.4168
14.849, 23.2481 , 10 , 0.1 , 0.09 ,33.4381
14.8523, 22.8761 , 10 , 0.1 , 0.09 ,33.0661
14.8557, 21.8053 , 10 , 0.1 , 0.09 ,31.9953
14.859, 21.3648 , 10 , 0.1 , 0.09 ,31.5548
14.8623, 19.9949 , 10 , 0.1 , 0.09 ,30.1849
14.8656, 20.04 , 10 , 0.1 , 0.09 ,30.23
14.869, 21.6053 , 10 , 0.1 , 0.09 ,31.7953
14.8723, 21.7481 , 10 , 0.1 , 0.09 ,31.9381
14.8756, 21.1869 , 10 , 0.1 , 0.09 ,31.3769
14.8789, 22.1691 , 10 , 0.1 , 0.09 ,32.3591
14.8822, 25.811 , 10 , 0.1 , 0.09 ,36.001
14.8856, 26.18 , 10 , 0.1 , 0.09 ,36.37
14.8889, 26.9292 , 10 , 0.1 , 0.09 ,37.1192
14.8922, 26.751 , 10 , 0.1 , 0.09 ,36.941
14.8955, 26.5552 , 10 , 0.1 , 0.09 ,36.7452
14.8989, 24.2329 , 10 , 0.1 , 0.09 ,34.4229
14.9022, 23.7498 , 10 , 0.1 , 0.09 ,33.9398
14.9055, 21.8596 , 10 , 0.1 , 0.09 ,32.0496
14.9088, 21.27 , 10 , 0.1 , 0.09 ,31.46
14.9122, 21.2935 , 10 , 0.1 , 0.09 ,31.4835
14.9155, 21.604 , 10 , 0.1 , 0.09 ,31.794
14.9188, 22.5332 , 10 , 0.1 , 0.09 ,32.7232
14.9221, 23.1883 , 10 , 0.1 , 0.09 ,33.3783
14.9255, 23.1122 , 10 , 0.1 , 0.09 ,33.3022
14.9288, 22.5718 , 10 , 0.1 , 0.09 ,32.7618
14.9321, 21.2537 , 10 , 0.1 , 0.09 ,31.4437
14.9354, 21.3751 , 10 , 0.1 , 0.09 ,31.5651
14.9387, 21.5166 , 10 , 0.1 , 0.09 ,31.7066
14.9421, 24.4807 , 10 , 0.1 , 0.09 ,34.6707
14.9454, 27.101 , 10 , 0.1 , 0.09 ,37.291
14.9487, 27.2123 , 10 , 0.1 , 0.09 ,37.4023
