4:29:54 PM 01-09-2019
ORBIT Version: 0.1.98
Username:     Med X Stream
Computer:     DRSHD-0710-041C
Filename:     D:\Projects\Virtek Vision\7169005365 LPS-7\01_PLCE_120Vac60Hz_L2
Spectrum Analyzer:          RSESL6          Datapoints:                500 
<BEGIN LIMIT FILE: C:\Program Files\Orbit\Limits\FCC Verification\10 KHz FCC_CE_ClassA_LISN.txt>
2
A m p l i t u d e  ( d B u V )
10
30
10
23
1
factor file # name
FCC Part 15 Class A - Quasi-Peak
220
150
0,0,255
Blank1
4
0.15
79
0.5
79
0.5
73
30
73
FCC Part 15 Class A - Average
220
220
0,0,127
Blank1
4
0.15
66
0.5
66
0.5
60
30
60
AUTOFACTOR Atten 10dB
AUTOFACTOR Cable 276 PLCE - 3m
AUTOFACTOR LISN 303 - L2
<END LIMIT FILE>
Frequency,Raw Reading,Atten 10dB Factor,Cable 276 PLCE - 3m Factor,LISN 303 - L2 Factor,Level
3.53978, 22.5017 , 10 , 0.1 , 0.0292 ,32.6309
3.5431, 21.6441 , 10 , 0.1 , 0.0283 ,31.7724
3.54643, 19.808 , 10 , 0.1 , 0.0274 ,29.9354
3.54975, 20.4773 , 10 , 0.1 , 0.0265 ,30.6038
3.55307, 21.1564 , 10 , 0.1 , 0.0257 ,31.2821
3.5564, 22.5308 , 10 , 0.1 , 0.0248 ,32.6556
3.55972, 21.3682 , 10 , 0.1 , 0.0239 ,31.4921
3.56304, 20.7843 , 10 , 0.1 , 0.023 ,30.9073
3.56637, 21.8829 , 10 , 0.1 , 0.0221 ,32.005
3.56969, 21.7784 , 10 , 0.1 , 0.0212 ,31.8996
3.57301, 19.9122 , 10 , 0.1 , 0.0203 ,30.0325
3.57634, 20.3932 , 10 , 0.1 , 0.0206 ,30.5138
3.57966, 20.472 , 10 , 0.1 , 0.0215 ,30.5935
3.58298, 18.8968 , 10 , 0.1 , 0.0224 ,29.0192
3.58631, 21.5421 , 10 , 0.1 , 0.0232 ,31.6653
3.58963, 21.9842 , 10 , 0.1 , 0.0241 ,32.1083
3.59295, 21.4965 , 10 , 0.1 , 0.025 ,31.6215
3.59628, 22.9988 , 10 , 0.1 , 0.0259 ,33.1247
3.5996, 23.407 , 10 , 0.1 , 0.0268 ,33.5338
3.60292, 23.0776 , 10 , 0.1 , 0.0277 ,33.2053
3.60625, 21.1802 , 10 , 0.1 , 0.0286 ,31.3088
3.60957, 20.1218 , 10 , 0.1 , 0.0295 ,30.2513
3.61289, 20.7724 , 10 , 0.1 , 0.03 ,30.9024
3.61622, 22.545 , 10 , 0.1 , 0.03 ,32.675
3.61954, 22.3142 , 10 , 0.1 , 0.03 ,32.4442
3.62286, 26.3052 , 10 , 0.1 , 0.03 ,36.4352
3.62619, 27.1032 , 10 , 0.1 , 0.03 ,37.2332
3.62951, 24.9135 , 10 , 0.1 , 0.03 ,35.0435
3.63283, 19.5969 , 10 , 0.1 , 0.03 ,29.7269
3.63616, 19.2893 , 10 , 0.1 , 0.03 ,29.4193
3.63948, 19.5474 , 10 , 0.1 , 0.03 ,29.6774
3.6428, 20.7764 , 10 , 0.1 , 0.03 ,30.9064
3.64613, 21.0364 , 10 , 0.1 , 0.03 ,31.1664
3.64945, 19.2921 , 10 , 0.1 , 0.03 ,29.4221
3.65277, 21.3382 , 10 , 0.1 , 0.03 ,31.4682
3.6561, 22.5234 , 10 , 0.1 , 0.03 ,32.6534
3.65942, 21.3273 , 10 , 0.1 , 0.03 ,31.4573
3.66274, 19.7319 , 10 , 0.1 , 0.03 ,29.8619
3.66607, 19.7269 , 10 , 0.1 , 0.03 ,29.8569
3.66939, 19.7779 , 10 , 0.1 , 0.03 ,29.9079
3.67271, 21.2633 , 10 , 0.1 , 0.03 ,31.3933
3.67604, 20.8744 , 10 , 0.1 , 0.03 ,31.0044
3.67936, 26.1947 , 10 , 0.1 , 0.03 ,36.3247
3.68268, 27.4922 , 10 , 0.1 , 0.03 ,37.6222
3.68601, 25.6076 , 10 , 0.1 , 0.03 ,35.7376
3.68933, 20.09 , 10 , 0.1 , 0.0292 ,30.2192
3.69265, 21.7671 , 10 , 0.1 , 0.0283 ,31.8954
3.69598, 21.4027 , 10 , 0.1 , 0.0274 ,31.5301
3.6993, 20.4636 , 10 , 0.1 , 0.0265 ,30.5901
3.70262, 20.0117 , 10 , 0.1 , 0.0256 ,30.1373
3.70595, 23.7668 , 10 , 0.1 , 0.0247 ,33.8915
3.70927, 24.6524 , 10 , 0.1 , 0.0238 ,34.7762
3.71259, 22.7978 , 10 , 0.1 , 0.0229 ,32.9207
3.71592, 21.2205 , 10 , 0.1 , 0.022 ,31.3425
3.71924, 23.2 , 10 , 0.1 , 0.0211 ,33.3211
3.72256, 22.8481 , 10 , 0.1 , 0.0203 ,32.9684
3.72589, 23.8551 , 10 , 0.1 , 0.0206 ,33.9757
3.72921, 23.302 , 10 , 0.1 , 0.0215 ,33.4235
3.73253, 21.3279 , 10 , 0.1 , 0.0224 ,31.4503
3.73586, 20.2991 , 10 , 0.1 , 0.0233 ,30.4224
3.73918, 23.4181 , 10 , 0.1 , 0.0242 ,33.5423
3.7425, 23.4015 , 10 , 0.1 , 0.0251 ,33.5266
3.74582, 21.7724 , 10 , 0.1 , 0.026 ,31.8984
3.74915, 19.8862 , 10 , 0.1 , 0.0269 ,30.0131
3.75247, 20.6666 , 10 , 0.1 , 0.0277 ,30.7943
3.75579, 20.6527 , 10 , 0.1 , 0.0286 ,30.7813
3.75912, 19.7216 , 10 , 0.1 , 0.0295 ,29.8511
3.76244, 19.4934 , 10 , 0.1 , 0.0296 ,29.623
3.76576, 18.7145 , 10 , 0.1 , 0.0287 ,28.8432
3.76909, 19.2198 , 10 , 0.1 , 0.0278 ,29.3476
3.77241, 19.1533 , 10 , 0.1 , 0.0269 ,29.2802
3.77573, 19.5613 , 10 , 0.1 , 0.026 ,29.6873
3.77906, 21.8567 , 10 , 0.1 , 0.0251 ,31.9818
3.78238, 24.1668 , 10 , 0.1 , 0.0242 ,34.291
3.7857, 23.7409 , 10 , 0.1 , 0.0233 ,33.8642
3.78903, 22.2684 , 10 , 0.1 , 0.0225 ,32.3909
3.79235, 23.8368 , 10 , 0.1 , 0.0216 ,33.9584
3.79567, 21.2694 , 10 , 0.1 , 0.0207 ,31.3901
3.799, 22.7183 , 10 , 0.1 , 0.0202 ,32.8385
3.80232, 22.6387 , 10 , 0.1 , 0.0211 ,32.7598
3.80564, 23.0183 , 10 , 0.1 , 0.022 ,33.1403
3.80897, 23.4725 , 10 , 0.1 , 0.0229 ,33.5954
3.81229, 22.7961 , 10 , 0.1 , 0.0238 ,32.9199
3.81561, 22.6264 , 10 , 0.1 , 0.0247 ,32.7511
3.81894, 20.228 , 10 , 0.1 , 0.0256 ,30.3536
3.82226, 20.3248 , 10 , 0.1 , 0.0264 ,30.4512
3.82558, 21.059 , 10 , 0.1 , 0.0273 ,31.1863
3.82891, 20.5049 , 10 , 0.1 , 0.0282 ,30.6331
3.83223, 26.9865 , 10 , 0.1 , 0.0291 ,37.1156
3.83555, 27.1993 , 10 , 0.1 , 0.03 ,37.3293
3.83888, 22.5271 , 10 , 0.1 , 0.03 ,32.6571
3.8422, 23.0293 , 10 , 0.1 , 0.03 ,33.1593
3.84552, 21.5751 , 10 , 0.1 , 0.03 ,31.7051
3.84885, 19.2772 , 10 , 0.1 , 0.03 ,29.4072
3.85217, 21.5364 , 10 , 0.1 , 0.03 ,31.6664
3.85549, 23.3832 , 10 , 0.1 , 0.03 ,33.5132
3.85882, 21.4868 , 10 , 0.1 , 0.03 ,31.6168
3.86214, 18.9702 , 10 , 0.1 , 0.03 ,29.1002
3.86546, 21.2645 , 10 , 0.1 , 0.03 ,31.3945
3.86879, 20.9695 , 10 , 0.1 , 0.03 ,31.0995
3.87211, 25.3255 , 10 , 0.1 , 0.03 ,35.4555
3.87543, 25.6453 , 10 , 0.1 , 0.03 ,35.7753
3.87876, 22.4352 , 10 , 0.1 , 0.03 ,32.5652
3.88208, 19.7362 , 10 , 0.1 , 0.03 ,29.8662
3.8854, 23.1894 , 10 , 0.1 , 0.03 ,33.3194
3.88873, 22.8145 , 10 , 0.1 , 0.03 ,32.9445
3.89205, 19.5352 , 10 , 0.1 , 0.03 ,29.6652
3.89537, 19.7263 , 10 , 0.1 , 0.03 ,29.8563
3.8987, 19.0633 , 10 , 0.1 , 0.03 ,29.1933
3.90202, 23.9084 , 10 , 0.1 , 0.03 ,34.0384
3.90534, 26.8117 , 10 , 0.1 , 0.03 ,36.9417
3.90867, 26.4813 , 10 , 0.1 , 0.03 ,36.6113
3.91199, 19.2121 , 10 , 0.1 , 0.03 ,29.3421
3.91531, 19.5835 , 10 , 0.1 , 0.03 ,29.7135
3.91864, 19.4015 , 10 , 0.1 , 0.03 ,29.5315
3.92196, 19.487 , 10 , 0.1 , 0.03 ,29.617
3.92528, 20.2746 , 10 , 0.1 , 0.03 ,30.4046
3.92861, 20.1252 , 10 , 0.1 , 0.03 ,30.2552
3.93193, 18.8096 , 10 , 0.1 , 0.03 ,28.9396
3.93525, 23.2409 , 10 , 0.1 , 0.03 ,33.3709
3.93858, 25.5512 , 10 , 0.1 , 0.03 ,35.6812
3.9419, 24.1982 , 10 , 0.1 , 0.03 ,34.3282
3.94522, 20.9439 , 10 , 0.1 , 0.03 ,31.0739
3.94855, 18.852 , 10 , 0.1 , 0.03 ,28.982
3.95187, 22.2201 , 10 , 0.1 , 0.03 ,32.3501
3.95519, 23.0012 , 10 , 0.1 , 0.03 ,33.1312
3.95852, 22.9951 , 10 , 0.1 , 0.03 ,33.1251
3.96184, 21.7942 , 10 , 0.1 , 0.03 ,31.9242
3.96516, 19.3911 , 10 , 0.1 , 0.03 ,29.5211
3.96849, 19.6526 , 10 , 0.1 , 0.03 ,29.7826
3.97181, 19.6209 , 10 , 0.1 , 0.03 ,29.7509
3.97513, 18.5311 , 10 , 0.1 , 0.03 ,28.6611
3.97846, 21.148 , 10 , 0.1 , 0.03 ,31.278
3.98178, 21.8847 , 10 , 0.1 , 0.03 ,32.0147
3.9851, 20.5765 , 10 , 0.1 , 0.03 ,30.7065
3.98843, 20.727 , 10 , 0.1 , 0.03 ,30.857
3.99175, 20.4499 , 10 , 0.1 , 0.03 ,30.5799
3.99507, 19.9369 , 10 , 0.1 , 0.03 ,30.0669
3.9984, 20.7477 , 10 , 0.1 , 0.03 ,30.8777
4.00172, 20.834 , 10 , 0.1 , 0.03 ,30.964
4.00504, 19.7368 , 10 , 0.1 , 0.03 ,29.8668
4.00837, 19.4126 , 10 , 0.1 , 0.03 ,29.5426
4.01169, 19.2939 , 10 , 0.1 , 0.03 ,29.4239
4.01501, 19.5922 , 10 , 0.1 , 0.03 ,29.7222
4.01834, 19.7271 , 10 , 0.1 , 0.03 ,29.8571
4.02166, 19.9617 , 10 , 0.1 , 0.03 ,30.0917
4.02498, 19.6319 , 10 , 0.1 , 0.03 ,29.7619
4.02831, 17.8028 , 10 , 0.1 , 0.03 ,27.9328
4.03163, 21.3395 , 10 , 0.1 , 0.03 ,31.4695
4.03495, 22.7943 , 10 , 0.1 , 0.03 ,32.9243
4.03828, 20.5249 , 10 , 0.1 , 0.03 ,30.6549
4.0416, 17.8796 , 10 , 0.1 , 0.03 ,28.0096
4.04492, 19.3834 , 10 , 0.1 , 0.03 ,29.5134
4.04825, 19.4033 , 10 , 0.1 , 0.03 ,29.5333
4.05157, 20.0394 , 10 , 0.1 , 0.03 ,30.1694
4.05489, 18.915 , 10 , 0.1 , 0.03 ,29.045
4.05822, 18.9775 , 10 , 0.1 , 0.03 ,29.1075
4.06154, 18.784 , 10 , 0.1 , 0.03 ,28.914
4.06486, 19.548 , 10 , 0.1 , 0.03 ,29.678
4.06819, 17.9255 , 10 , 0.1 , 0.03 ,28.0555
4.07151, 18.9412 , 10 , 0.1 , 0.03 ,29.0712
4.07483, 18.6454 , 10 , 0.1 , 0.03 ,28.7754
4.07816, 19.2467 , 10 , 0.1 , 0.03 ,29.3767
4.08148, 19.2 , 10 , 0.1 , 0.03 ,29.33
4.0848, 18.4306 , 10 , 0.1 , 0.03 ,28.5606
4.08813, 17.5879 , 10 , 0.1 , 0.03 ,27.7179
4.09145, 18.7736 , 10 , 0.1 , 0.03 ,28.9036
4.09477, 18.9291 , 10 , 0.1 , 0.03 ,29.0591
4.0981, 19.789 , 10 , 0.1 , 0.03 ,29.919
4.10142, 20.5879 , 10 , 0.1 , 0.03 ,30.7179
4.10474, 18.4338 , 10 , 0.1 , 0.03 ,28.5638
4.10807, 18.392 , 10 , 0.1 , 0.03 ,28.522
4.11139, 18.3812 , 10 , 0.1 , 0.03 ,28.5112
4.11471, 19.9118 , 10 , 0.1 , 0.03 ,30.0418
4.11804, 20.0884 , 10 , 0.1 , 0.03 ,30.2184
4.12136, 18.3189 , 10 , 0.1 , 0.03 ,28.4489
4.12468, 18.3571 , 10 , 0.1 , 0.03 ,28.4871
4.12801, 18.042 , 10 , 0.1 , 0.03 ,28.172
4.13133, 17.045 , 10 , 0.1 , 0.03 ,27.175
4.13465, 18.3803 , 10 , 0.1 , 0.03 ,28.5103
4.13798, 19.486 , 10 , 0.1 , 0.03 ,29.616
4.1413, 18.3724 , 10 , 0.1 , 0.03 ,28.5024
4.14462, 19.0411 , 10 , 0.1 , 0.03 ,29.1711
4.14795, 19.6493 , 10 , 0.1 , 0.03 ,29.7793
4.15127, 18.8169 , 10 , 0.1 , 0.03 ,28.9469
4.15459, 17.5185 , 10 , 0.1 , 0.03 ,27.6485
4.15792, 18.7888 , 10 , 0.1 , 0.03 ,28.9188
4.16124, 20.6312 , 10 , 0.1 , 0.03 ,30.7612
4.16456, 20.269 , 10 , 0.1 , 0.03 ,30.399
4.16789, 16.9125 , 10 , 0.1 , 0.03 ,27.0425
4.17121, 17.6529 , 10 , 0.1 , 0.03 ,27.7829
4.17453, 17.1298 , 10 , 0.1 , 0.03 ,27.2598
4.17786, 18.1529 , 10 , 0.1 , 0.03 ,28.2829
4.18118, 18.5078 , 10 , 0.1 , 0.03 ,28.6378
4.1845, 18.3653 , 10 , 0.1 , 0.03 ,28.4953
4.18783, 18.1001 , 10 , 0.1 , 0.03 ,28.2301
4.19115, 17.5834 , 10 , 0.1 , 0.03 ,27.7134
4.19447, 19.3191 , 10 , 0.1 , 0.03 ,29.4491
4.1978, 20.7644 , 10 , 0.1 , 0.03 ,30.8944
4.20112, 20.7935 , 10 , 0.1 , 0.03 ,30.9235
4.20444, 18.7429 , 10 , 0.1 , 0.03 ,28.8729
4.20777, 18.1411 , 10 , 0.1 , 0.03 ,28.2711
4.21109, 17.6973 , 10 , 0.1 , 0.03 ,27.8273
4.21441, 19.3592 , 10 , 0.1 , 0.03 ,29.4892
4.21774, 18.8354 , 10 , 0.1 , 0.03 ,28.9654
4.22106, 18.4259 , 10 , 0.1 , 0.03 ,28.5559
4.22438, 18.9907 , 10 , 0.1 , 0.03 ,29.1207
4.22771, 18.7798 , 10 , 0.1 , 0.03 ,28.9098
4.23103, 19.8498 , 10 , 0.1 , 0.03 ,29.9798
4.23435, 20.0662 , 10 , 0.1 , 0.03 ,30.1962
4.23768, 18.4953 , 10 , 0.1 , 0.03 ,28.6253
4.241, 22.2308 , 10 , 0.1 , 0.03 ,32.3608
4.24432, 22.1975 , 10 , 0.1 , 0.03 ,32.3275
4.24765, 18.8707 , 10 , 0.1 , 0.03 ,29.0007
4.25097, 19.2792 , 10 , 0.1 , 0.03 ,29.4092
4.25429, 18.4512 , 10 , 0.1 , 0.03 ,28.5812
4.25762, 19.148 , 10 , 0.1 , 0.03 ,29.278
4.26094, 18.9411 , 10 , 0.1 , 0.03 ,29.0711
4.26426, 22.6229 , 10 , 0.1 , 0.03 ,32.7529
4.26759, 23.0274 , 10 , 0.1 , 0.03 ,33.1574
4.27091, 19.0443 , 10 , 0.1 , 0.03 ,29.1743
4.27423, 18.0364 , 10 , 0.1 , 0.03 ,28.1664
4.27756, 18.2308 , 10 , 0.1 , 0.03 ,28.3608
4.28088, 20.0779 , 10 , 0.1 , 0.03 ,30.2079
4.2842, 20.0858 , 10 , 0.1 , 0.03 ,30.2158
4.28753, 18.2078 , 10 , 0.1 , 0.03 ,28.3378
4.29085, 18.3476 , 10 , 0.1 , 0.03 ,28.4776
4.29417, 17.8535 , 10 , 0.1 , 0.03 ,27.9835
4.29749, 19.2556 , 10 , 0.1 , 0.03 ,29.3856
4.30082, 19.1846 , 10 , 0.1 , 0.03 ,29.3146
4.30414, 16.9218 , 10 , 0.1 , 0.03 ,27.0518
4.30746, 16.9993 , 10 , 0.1 , 0.03 ,27.1293
4.31079, 18.6363 , 10 , 0.1 , 0.03 ,28.7663
4.31411, 18.3684 , 10 , 0.1 , 0.03 ,28.4984
4.31743, 18.072 , 10 , 0.1 , 0.03 ,28.202
4.32076, 18.0122 , 10 , 0.1 , 0.03 ,28.1422
4.32408, 19.4434 , 10 , 0.1 , 0.03 ,29.5734
4.3274, 18.6327 , 10 , 0.1 , 0.03 ,28.7627
4.33073, 17.5352 , 10 , 0.1 , 0.03 ,27.6652
4.33405, 17.5343 , 10 , 0.1 , 0.03 ,27.6643
4.33737, 19.1095 , 10 , 0.1 , 0.03 ,29.2395
4.3407, 19.0476 , 10 , 0.1 , 0.03 ,29.1776
4.34402, 18.3203 , 10 , 0.1 , 0.03 ,28.4503
4.34734, 18.9893 , 10 , 0.1 , 0.03 ,29.1193
4.35067, 20.0846 , 10 , 0.1 , 0.03 ,30.2146
4.35399, 19.6394 , 10 , 0.1 , 0.03 ,29.7694
4.35731, 18.3481 , 10 , 0.1 , 0.03 ,28.4781
4.36064, 18.3076 , 10 , 0.1 , 0.03 ,28.4376
4.36396, 18.5562 , 10 , 0.1 , 0.03 ,28.6862
4.36728, 19.4269 , 10 , 0.1 , 0.03 ,29.5569
4.37061, 19.4169 , 10 , 0.1 , 0.03 ,29.5469
4.37393, 17.3646 , 10 , 0.1 , 0.03 ,27.4946
4.37725, 19.0485 , 10 , 0.1 , 0.03 ,29.1785
4.38058, 19.8869 , 10 , 0.1 , 0.03 ,30.0169
4.3839, 18.7328 , 10 , 0.1 , 0.03 ,28.8628
4.38722, 19.837 , 10 , 0.1 , 0.03 ,29.967
4.39055, 18.7903 , 10 , 0.1 , 0.03 ,28.9203
4.39387, 16.8462 , 10 , 0.1 , 0.03 ,26.9762
4.39719, 16.7622 , 10 , 0.1 , 0.03 ,26.8922
4.40052, 16.4435 , 10 , 0.1 , 0.03 ,26.5735
4.40384, 17.3449 , 10 , 0.1 , 0.03 ,27.4749
4.40716, 17.7502 , 10 , 0.1 , 0.03 ,27.8802
4.41049, 17.9309 , 10 , 0.1 , 0.03 ,28.0609
4.41381, 17.8866 , 10 , 0.1 , 0.03 ,28.0166
4.41713, 16.3287 , 10 , 0.1 , 0.03 ,26.4587
4.42046, 16.8796 , 10 , 0.1 , 0.03 ,27.0096
4.42378, 16.8566 , 10 , 0.1 , 0.03 ,26.9866
4.4271, 19.5245 , 10 , 0.1 , 0.03 ,29.6545
4.43043, 19.5479 , 10 , 0.1 , 0.03 ,29.6779
4.43375, 15.8518 , 10 , 0.1 , 0.03 ,25.9818
4.43707, 17.4716 , 10 , 0.1 , 0.03 ,27.6016
4.4404, 17.7217 , 10 , 0.1 , 0.03 ,27.8517
4.44372, 19.4348 , 10 , 0.1 , 0.03 ,29.5648
4.44704, 18.5151 , 10 , 0.1 , 0.03 ,28.6451
4.45037, 18.8476 , 10 , 0.1 , 0.03 ,28.9776
4.45369, 17.987 , 10 , 0.1 , 0.03 ,28.117
4.45701, 17.0761 , 10 , 0.1 , 0.03 ,27.2061
4.46034, 17.2029 , 10 , 0.1 , 0.03 ,27.3329
4.46366, 17.4439 , 10 , 0.1 , 0.03 ,27.5739
4.46698, 18.9301 , 10 , 0.1 , 0.03 ,29.0601
4.47031, 18.8867 , 10 , 0.1 , 0.03 ,29.0167
4.47363, 17.5907 , 10 , 0.1 , 0.03 ,27.7207
4.47695, 18.9244 , 10 , 0.1 , 0.03 ,29.0544
4.48028, 19.5067 , 10 , 0.1 , 0.03 ,29.6367
4.4836, 19.6105 , 10 , 0.1 , 0.03 ,29.7405
4.48692, 17.7548 , 10 , 0.1 , 0.03 ,27.8848
4.49025, 16.9689 , 10 , 0.1 , 0.03 ,27.0989
4.49357, 17.343 , 10 , 0.1 , 0.03 ,27.473
4.49689, 18.414 , 10 , 0.1 , 0.03 ,28.544
4.50022, 20.6966 , 10 , 0.1 , 0.03 ,30.8266
4.50354, 20.5705 , 10 , 0.1 , 0.03 ,30.7005
4.50686, 18.3132 , 10 , 0.1 , 0.03 ,28.4432
4.51019, 19.5149 , 10 , 0.1 , 0.03 ,29.6449
4.51351, 18.6501 , 10 , 0.1 , 0.03 ,28.7801
4.51683, 18.0076 , 10 , 0.1 , 0.03 ,28.1376
4.52016, 17.9534 , 10 , 0.1 , 0.03 ,28.0834
4.52348, 17.9524 , 10 , 0.1 , 0.03 ,28.0824
4.5268, 18.2488 , 10 , 0.1 , 0.03 ,28.3788
4.53013, 17.6879 , 10 , 0.1 , 0.03 ,27.8179
4.53345, 17.5878 , 10 , 0.1 , 0.03 ,27.7178
4.53677, 17.4806 , 10 , 0.1 , 0.03 ,27.6106
4.5401, 19.5727 , 10 , 0.1 , 0.03 ,29.7027
4.54342, 19.858 , 10 , 0.1 , 0.03 ,29.988
4.54674, 20.8662 , 10 , 0.1 , 0.03 ,30.9962
4.55007, 20.865 , 10 , 0.1 , 0.03 ,30.995
4.55339, 17.6123 , 10 , 0.1 , 0.03 ,27.7423
4.55671, 16.6537 , 10 , 0.1 , 0.03 ,26.7837
4.56004, 16.9345 , 10 , 0.1 , 0.03 ,27.0645
4.56336, 18.535 , 10 , 0.1 , 0.03 ,28.665
4.56668, 18.643 , 10 , 0.1 , 0.03 ,28.773
4.57001, 18.464 , 10 , 0.1 , 0.03 ,28.594
4.57333, 17.9781 , 10 , 0.1 , 0.03 ,28.1081
4.57665, 18.0142 , 10 , 0.1 , 0.03 ,28.1442
4.57998, 16.7945 , 10 , 0.1 , 0.03 ,26.9245
4.5833, 18.1625 , 10 , 0.1 , 0.03 ,28.2925
4.58662, 18.2423 , 10 , 0.1 , 0.03 ,28.3723
4.58995, 18.2584 , 10 , 0.1 , 0.03 ,28.3884
4.59327, 17.6882 , 10 , 0.1 , 0.03 ,27.8182
4.59659, 18.8298 , 10 , 0.1 , 0.03 ,28.9598
4.59992, 22.9827 , 10 , 0.1 , 0.03 ,33.1127
4.60324, 24.0044 , 10 , 0.1 , 0.03 ,34.1344
4.60656, 22.6063 , 10 , 0.1 , 0.03 ,32.7363
4.60989, 21.2488 , 10 , 0.1 , 0.03 ,31.3788
4.61321, 21.1533 , 10 , 0.1 , 0.03 ,31.2833
4.61653, 17.4114 , 10 , 0.1 , 0.03 ,27.5414
4.61986, 21.3691 , 10 , 0.1 , 0.03 ,31.4991
4.62318, 22.6964 , 10 , 0.1 , 0.03 ,32.8264
4.6265, 22.5927 , 10 , 0.1 , 0.03 ,32.7227
4.62983, 19.689 , 10 , 0.1 , 0.03 ,29.819
4.63315, 19.548 , 10 , 0.1 , 0.03 ,29.678
4.63647, 19.5786 , 10 , 0.1 , 0.03 ,29.7086
4.6398, 23.2605 , 10 , 0.1 , 0.03 ,33.3905
4.64312, 23.5893 , 10 , 0.1 , 0.03 ,33.7193
4.64644, 19.9906 , 10 , 0.1 , 0.03 ,30.1206
4.64977, 19.8135 , 10 , 0.1 , 0.03 ,29.9435
4.65309, 25.8759 , 10 , 0.1 , 0.03 ,36.0059
4.65641, 25.6759 , 10 , 0.1 , 0.03 ,35.8059
4.65974, 20.8708 , 10 , 0.1 , 0.03 ,31.0008
4.66306, 19.0305 , 10 , 0.1 , 0.03 ,29.1605
4.66638, 18.5721 , 10 , 0.1 , 0.03 ,28.7021
4.66971, 21.9052 , 10 , 0.1 , 0.03 ,32.0352
4.67303, 23.7258 , 10 , 0.1 , 0.03 ,33.8558
4.67635, 27.2417 , 10 , 0.1 , 0.03 ,37.3717
4.67968, 26.7031 , 10 , 0.1 , 0.03 ,36.8331
4.683, 20.4694 , 10 , 0.1 , 0.03 ,30.5994
4.68632, 18.8262 , 10 , 0.1 , 0.03 ,28.9562
4.68965, 18.2376 , 10 , 0.1 , 0.03 ,28.3676
4.69297, 20.7886 , 10 , 0.1 , 0.03 ,30.9186
4.69629, 21.275 , 10 , 0.1 , 0.03 ,31.405
4.69962, 22.3168 , 10 , 0.1 , 0.03 ,32.4468
4.70294, 22.1296 , 10 , 0.1 , 0.03 ,32.2596
4.70626, 22.0198 , 10 , 0.1 , 0.03 ,32.1498
4.70959, 20.229 , 10 , 0.1 , 0.03 ,30.359
4.71291, 22.8813 , 10 , 0.1 , 0.03 ,33.0113
4.71623, 21.7749 , 10 , 0.1 , 0.03 ,31.9049
4.71956, 24.9997 , 10 , 0.1 , 0.03 ,35.1297
4.72288, 26.1681 , 10 , 0.1 , 0.03 ,36.2981
4.7262, 24.5267 , 10 , 0.1 , 0.03 ,34.6567
4.72953, 18.6917 , 10 , 0.1 , 0.03 ,28.8217
4.73285, 19.7221 , 10 , 0.1 , 0.03 ,29.8521
4.73617, 22.7802 , 10 , 0.1 , 0.03 ,32.9102
4.7395, 22.7683 , 10 , 0.1 , 0.03 ,32.8983
4.74282, 21.6208 , 10 , 0.1 , 0.03 ,31.7508
4.74614, 22.167 , 10 , 0.1 , 0.03 ,32.297
4.74947, 22.1643 , 10 , 0.1 , 0.03 ,32.2943
4.75279, 21.5168 , 10 , 0.1 , 0.03 ,31.6468
4.75611, 19.6883 , 10 , 0.1 , 0.03 ,29.8183
4.75944, 25.4753 , 10 , 0.1 , 0.03 ,35.6053
4.76276, 25.4271 , 10 , 0.1 , 0.03 ,35.5571
4.76608, 21.1035 , 10 , 0.1 , 0.03 ,31.2335
4.76941, 22.8168 , 10 , 0.1 , 0.03 ,32.9468
4.77273, 20.9926 , 10 , 0.1 , 0.03 ,31.1226
4.77605, 16.0665 , 10 , 0.1 , 0.03 ,26.1965
4.77938, 14.8945 , 10 , 0.1 , 0.03 ,25.0245
4.7827, 22.3234 , 10 , 0.1 , 0.03 ,32.4534
4.78602, 22.4717 , 10 , 0.1 , 0.03 ,32.6017
4.78935, 20.7915 , 10 , 0.1 , 0.03 ,30.9215
4.79267, 20.8423 , 10 , 0.1 , 0.03 ,30.9723
4.79599, 19.5313 , 10 , 0.1 , 0.03 ,29.6613
4.79932, 20.3243 , 10 , 0.1 , 0.03 ,30.4543
4.80264, 24.0193 , 10 , 0.1 , 0.03 ,34.1493
4.80596, 26.6507 , 10 , 0.1 , 0.03 ,36.7807
4.80929, 25.2666 , 10 , 0.1 , 0.03 ,35.3966
4.81261, 22.8352 , 10 , 0.1 , 0.03 ,32.9652
4.81593, 22.7144 , 10 , 0.1 , 0.03 ,32.8444
4.81926, 18.8066 , 10 , 0.1 , 0.03 ,28.9366
4.82258, 18.6717 , 10 , 0.1 , 0.03 ,28.8017
4.8259, 20.6309 , 10 , 0.1 , 0.03 ,30.7609
4.82923, 21.2599 , 10 , 0.1 , 0.03 ,31.3899
4.83255, 18.777 , 10 , 0.1 , 0.03 ,28.907
4.83587, 21.2802 , 10 , 0.1 , 0.03 ,31.4102
4.8392, 23.1053 , 10 , 0.1 , 0.03 ,33.2353
4.84252, 22.7132 , 10 , 0.1 , 0.03 ,32.8432
4.84584, 17.3549 , 10 , 0.1 , 0.03 ,27.4849
4.84916, 17.3543 , 10 , 0.1 , 0.03 ,27.4843
4.85249, 21.33 , 10 , 0.1 , 0.03 ,31.46
4.85581, 21.3629 , 10 , 0.1 , 0.03 ,31.4929
4.85913, 18.7336 , 10 , 0.1 , 0.03 ,28.8636
